"code","description","relatedEmdnCodes"
"62260","Air-conduction hearing aid acoustic tube",""
"62259","Earmould, preformed",""
"60259","Hearing aid/implant system functionality-enhancing device",""
"41228","Earmould, custom-made",""
"57961","Hearing aid enhanced audio device, teaching-environment",""
"34540","Endoscopic video image processing/light source system",""
"61728","Flexible video cystoscope, single-use",""
"63260","Medical video image recorder",""
"64199","Tissue morcellation system handpiece, battery-powered",""
"65103","Hysteroscopic/cystoscopic distention tubing set",""
"61839","Rigid endoscopic tissue manipulation forceps, single-use",""
"47821","Surgical retractor/retraction system blade, single-use",""
"60644","Obstetrical/gynaecological surgical procedure kit, non-medicated, single-use",""
"63163","Rigid endoscopic scissors, single-use",""
"47542","Middle ear decompressor, positive pressure",""
"57944","Endoscopic electrosurgical handpiece/electrode, bipolar, single-use",""
"56631","Wearable percutaneous catheter/tube holder",""
"36545","Basic power supply, reusable",""
"35024","Earplugs, single-use",""
"36092","Electrical mains power extension cable",""
"38558","Primary battery",""
"61872","Endoscopic electrosurgical electrode, bipolar, single-use",""
"47822","Surgical retraction system mounting frame, single-use",""
"40538","Manual patient lifting belt/harness",""
"11100","Wheelchair seat cushion",""
"37162","Patient transfer sliding board",""
"41058","Multifunction body cushion",""
"37164","Patient position turntable",""
"65516","Bed rescue sheet",""
"13818","Portable stretcher",""
"37953","Standing transfer platform, manual",""
"40536","Patient lifting system stretcher",""
"37480","General-purpose patient lifting system sling/harness",""
"38129","Overhead track patient lifting/transfer system",""
"34927","Patient lifting system amputee sling",""
"66051","Height-adjustable bathtub",""
"63051","Basic washbasin bracket",""
"67224","Flexible video cystonephroscope, single-use",""
"65299","Flexible video gastroscope, single-use",""
"64003","Flexible video ureterorenoscope, single-use",""
"46828","Laryngoscope blade, single-use",""
"17591","Pulmonary resuscitator, manual, reusable",""
"63330","Flexible video otorhinolaryngoscope, single-use",""
"64067","Flexible video duodenoscope, single-use",""
"56654","Endoscopic video image display unit",""
"66115","Bronchoscopic specimen collection container",""
"46846","Mechanical infusion pump administration set",""
"47190","Elastomeric infusion pump kit",""
"62159","Flexible video colonoscope, single-use",""
"63649","General-purpose surgical suction system, vacuum",""
"47714","Subdermal needle electrode",""
"17614","Exhaled-gas oesophageal intubation detector",""
"33843","Polysomnograph",""
"35401","Endotracheal tube cuff inflator",""
"45129","Cervical spine collar, single-use",""
"56653","Flexible intubation laryngoscope, video, single-use",""
"42423","Oropharyngeal airway, reusable",""
"11441","Electromyographic needle electrode, single-use",""
"36690","Cardiopulmonary resuscitation kit, reusable",""
"14337","PEEP valve, reusable",""
"17170","Resuscitator face mask, reusable",""
"17460","Neonatal electrocardiographic electrode",""
"45259","Head/neck immobilizer, single-use",""
"61069","Cable/lead/sensor non-conductive skin-adherent patch, single-use",""
"31162","Assistive pushchair",""
"41069","Bath back rest/seat",""
"37201","Stand-up bed",""
"13088","Portable reclining bathtub",""
"31092","Bathing stretcher",""
"31119","Handgrip disability-assistive walker, non-powered, non-foldable",""
"38049","Tinnitus masking application software",""
"35833","Electric infusion pump administration set, single-use",""
"17180","Subcutaneous infusion/injection port needle",""
"11301","Closed-wound/centesis drainage receptacle",""
"45018","Needle guide, single-use",""
"61587","Diagnostic radiography device remote control",""
"64396","Intracorporal ultrasound transducer contouring attachment",""
"35692","Rigid endoscope obturator",""
"66195","Ultrasound imaging transducer cover connector",""
"46566","Neurophysiologic monitoring system",""
"35723","Nerve-locating system",""
"36728","Electromyographic signal amplifier",""
"35053","Manometric gastrointestinal motility analysis system",""
"10735","Nephrostomy catheter",""
"14187","Rectal/colonic irrigation nozzle, single-use",""
"61094","Rectal irrigation kit",""
"65331","Calibration gas/non-refillable cylinder",""
"31336","Arterial blood sampling kit",""
"45267","Blood gas syringe IVD, sodium heparin",""
"57894","Blood gas syringe IVD, lithium heparin",""
"52858","Multiple blood gas/haemoximetry/electrolyte analyte IVD, kit, multiple technologies",""
"37178","Transcutaneous blood gas monitor sensor",""
"53252","Creatinine IVD, reagent",""
"30208","Lactate electrode IVD",""
"52896","Sodium (Na+) IVD, kit, ion-selective electrode (ISE)",""
"52876","Chloride (Cl-) IVD, kit, ion-selective electrode (ISE)",""
"52874","Calcium (Ca2+) IVD, kit, ion-selective electrode (ISE)",""
"52892","Potassium (K+) IVD, kit, ion-selective electrode (ISE)",""
"54499","Blood gas pH IVD, kit, ion-selective electrode (ISE)",""
"54501","Blood gas pO2 IVD, kit, ion-selective electrode (ISE)",""
"54500","Blood gas pCO2 IVD, kit, ion-selective electrode (ISE)",""
"35933","Multiple blood gas analyte IVD, calibrator",""
"30026","Domestic refuse/waste disposal assistive device",""
"61419","Capillary blood collection tube IVD, electrolyte-balanced heparin",""
"61387","Capillary blood collection tube IVD, sodium heparin",""
"56667","Metabolic profile clinical chemistry analyser IVD",""
"66079","Analyser blood clot protection filter IVD",""
"62172","Laboratory waste receptacle IVD",""
"46934","Transcutaneous blood gas monitoring system",""
"15599","Microscope slide stainer IVD",""
"60120","Nucleic acid hybridization detection IVD, reagent",""
"44106","Patient health record information system application software",""
"61864","Cell morphology analyser IVD, automated/semi-automated",""
"41663","Laboratory liquid dispenser, electronic",""
"62338","Cell-imaging microplate reader IVD",""
"58025","Laboratory container/microscope slide robotic transfer system IVD",""
"62304","Automated laboratory incubator",""
"63101","Liquid chromatography/mass spectrometry (LC/MS) analyser IVD",""
"49559","Herpes simplex virus 1 & 2 (HSV1 & 2) total antibody IVD, kit, fluorescent immunoassay",""
"57370","Melanoma-associated antigen (MAGE) IVD, kit, enzyme immunohistochemistry",""
"43587","Biological stain IVD",""
"57337","Ki67 antigen IVD, kit, enzyme immunohistochemistry",""
"62839","Postmeiotic segregation increased 2 (PMS2) IVD, antibody",""
"61934","Programmed death-ligand 1 (PD-L1) IVD, kit, enzyme immunohistochemistry",""
"56958","CD22 cell marker IVD, antibody",""
"64002","Programmed death-ligand 1 (PD-L1) IVD, control",""
"56917","Multiple CD cell marker IVD, antibody",""
"57054","Coagulation factor VIII-associated antigen IVD, antibody",""
"53791","Immunoglobulin G subclass (IgG subclass) IVD, reagent",""
"53786","Total immunoglobulin G (IgG total) IVD, reagent",""
"53798","Immunoglobulin M subclass (IgM subclass) IVD, reagent",""
"57325","Kappa/lambda light chain immunoglobulin IVD, antibody",""
"57036","CD138 cell marker IVD, antibody",""
"57030","CD103 cell marker IVD, antibody",""
"56988","CD45 leukocyte common antigen cell marker IVD, antibody",""
"56992","CD45RO cell marker IVD, antibody",""
"57040","CD235a glycophorin A red blood cell marker IVD, antibody",""
"56950","CD16 cell marker IVD, antibody",""
"57312","Total immunoglobulin D (IgD total) IVD, antibody",""
"57318","Total immunoglobulin M (IgM total) IVD, antibody",""
"56946","CD14 cell marker IVD, antibody",""
"56962","CD25 cell marker IVD, antibody",""
"56972","CD33 cell marker IVD, antibody",""
"56944","CD13 cell marker IVD, antibody",""
"62754","Esptein-Barr virus (EBV) antigen IVD, antibody",""
"62756","Cytomegalovirus (CMV) antigen IVD, antibody",""
"57522","Plasma cell IVD, antibody",""
"57020","CD79b cell marker IVD, antibody",""
"56980","CD41 cell marker IVD, antibody",""
"57190","Epithelial antigen IVD, antibody",""
"56968","Tumour necrosis factor receptor superfamily IVD, antibody",""
"56948","CD15 cell marker IVD, antibody",""
"57014","CD71 cell marker IVD, antibody",""
"57292","HLA class II antigen tissue typing IVD, antibody",""
"56942","CD11c cell marker IVD, antibody",""
"57000","CD57 natural killer cell marker IVD, antibody",""
"57364","Lysozyme (muramidase) IVD, antibody",""
"56817","B lymphocyte IVD, antibody",""
"57006","CD64 cell marker IVD, antibody",""
"42703","Specimen preparation enzyme reagent IVD",""
"62810","Retinol-binding protein IVD, antibody",""
"57058","Complement component C1q IVD, antibody",""
"57008","CD66 cell marker IVD, antibody",""
"62427","CD24 cell marker IVD, antibody",""
"62225","Assay container IVD, single-use",""
"56891","Cancer antigen 125 (CA125) IVD, antibody",""
"62781","Nucleophosmin (NPM1) antigen IVD, antibody",""
"56984","CD43 cell marker IVD, antibody",""
"57481","Neurofilament protein IVD, antibody",""
"56775","Amyloid A component IVD, antibody",""
"57236","Gastrin IVD, antibody",""
"56870","Calcitonin IVD, antibody",""
"57316","Total immunoglobulin G (IgG total) IVD, antibody",""
"54979","Immunoglobulin A antibody (anti-IgA) IVD, reagent",""
"57299","Total human chorionic gonadotropin IVD, antibody",""
"56770","Alpha-fetoprotein (AFP) IVD, antibody",""
"56811","B-cell specific activator protein (BSAP) IVD, antibody",""
"57705","Vimentin IVD, antibody",""
"57195","Epithelial membrane antigen (EMA) IVD, antibody",""
"57515","p53 tumour protein IVD, antibody",""
"60255","HER2/neu/erbB2 mRNA expression IVD, kit, nucleic acid technique (NAT)",""
"43270","Human epidermal growth factor receptor 2 (HER2) protein IVD, kit, enzyme immunohistochemistry",""
"57310","Total immunoglobulin A (IgA total) IVD, antibody",""
"62910","Enterovirus viral protein 1 (VP1) antigen IVD, antibody",""
"56982","CD42b cell marker IVD, antibody",""
"53927","Beta-2-microglobulin IVD, kit, nephelometry/turbidimetry",""
"57715","Zeta chain associated protein kinase 70 (ZAP-70) IVD, antibody",""
"57378","Mast cell protease IVD, antibody",""
"57486","Neuron-specific enolase (NSE) IVD, antibody",""
"57314","Total immunoglobulin E (IgE total) IVD, antibody",""
"41353","Total immunoglobulin G (IgG total) IVD, control",""
"62859","P21 protein IVD, antibody",""
"63066","Free (unbound) prostate specific antigen (fPSA) IVD, antibody",""
"63043","Protein S IVD, antibody",""
"57357","Linker for activation of T cells (LAT) protein IVD, antibody",""
"56940","CD11b cell marker IVD, antibody",""
"56833","Bcl-10 protein IVD, antibody",""
"48174","Cystatin C IVD, calibrator",""
"48175","Cystatin C IVD, control",""
"48173","Cystatin C IVD, antibody",""
"57553","Protein gene product 9.5 (PGP9.5) IVD, antibody",""
"41359","Immunoglobulin M subclass (IgM subclass) IVD, control",""
"57184","Epidermal growth factor receptor (EGFR) IVD, antibody",""
"57250","Granzyme B IVD, antibody",""
"57500","p27 antigen IVD, antibody",""
"56986","CD44 cell marker IVD, antibody",""
"57260","Hairy cell leukaemia (HCL) cell marker IVD, antibody",""
"57538","Proliferating cell nuclear antigen (PCNA) IVD, antibody",""
"56780","Amyloid B component IVD, antibody",""
"57042","CD236R glycophorin C red blood cell marker IVD, antibody",""
"56754","Prostatic acid phosphatase (PAP) IVD, antibody",""
"57056","Collagen type IV IVD, antibody",""
"62899","HLA class II antigen identification IVD, antibody",""
"57575","Serotonin IVD, antibody",""
"57488","Neutrophil elastase IVD, antibody",""
"57452","Myeloid/histiocyte antigen IVD, antibody",""
"57780","Immunohistochemistry conjugated secondary antibody IVD",""
"61935","Specimen stabilization reagent IVD",""
"57060","Complement components C3/C3c IVD, antibody",""
"57062","Complement components C4/C4c IVD, antibody",""
"56766","Albumin IVD, antibody",""
"57220","Fibrinogen (Factor I) assay IVD, antibody",""
"62872","Herpes simplex virus 1 & 2 (HSV1 & 2) antigen IVD, antibody",""
"63039","Multiple clinical chemistry protein IVD, antibody",""
"56843","Beta-2-microglobulin IVD, antibody",""
"57642","Tau protein IVD, antibody",""
"62767","Alpha-1-antitrypsin (protease inhibitor) IVD, antibody",""
"57532","Prealbumin (transthyretin) IVD, antibody",""
"64824","SARS-CoV-2 immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"62428","Intellectual/developmental disability genotyping IVD, kit, nucleic acid technique (NAT)",""
"59482","Fragile X syndrome IVD, probe",""
"62046","Programmed death-ligand 1 (PD-L1) IVD, antibody",""
"57851","Microarray analyser IVD",""
"64019","Excision repair cross-complementing (ERCC) protein IVD, antibody",""
"57505","p501s IVD, antibody",""
"56872","Caldesmon protein IVD, antibody",""
"57563","Renal cell carcinoma antigen IVD, antibody",""
"57376","Mammaglobin IVD, antibody",""
"57069","Cyclin D1 IVD, antibody",""
"57403","Melanosome IVD, antibody",""
"57776","Negative control immunoglobulin IVD",""
"57543","Multiple prostate cancer-associated marker IVD, antibody",""
"57343","L523S protein IVD, antibody",""
"57209","Estrogen (oestrogen)/progesterone receptor IVD, kit, enzyme immunohistochemistry",""
"57033","CD117 (c-kit) cell marker IVD, kit, enzyme immunohistochemistry",""
"57183","Epidermal growth factor receptor (EGFR) IVD, kit, enzyme immunohistochemistry",""
"57558","Phosphatase and tensin homolog (PTEN) protein IVD, antibody",""
"57621","Survivin protein IVD, antibody",""
"57418","Microphthalmia-associated transcription factor (MITF) IVD, antibody",""
"57064","Cox-2 IVD, antibody",""
"57651","Thymidylate synthase IVD, antibody",""
"64541","Human papillomavirus (HPV) antigen IVD, antibody",""
"57205","Epithelial-related antigen IVD, antibody",""
"56889","Cancer antigen 19-9 (CA19-9) GI IVD, antibody",""
"57408","Mesothelial cell IVD, antibody",""
"57362","Luteinizing hormone (LH) IVD, antibody",""
"57351","Laminin IVD, antibody",""
"57646","Thrombomodulin IVD, antibody",""
"57028","CD99 cell marker IVD, antibody",""
"57685","Tyrosinase IVD, antibody",""
"57596","Somatostatin IVD, antibody",""
"57331","Insulin IVD, antibody",""
"32729","Indirect binocular laser ophthalmoscope",""
"47877","Dermatological frequency-doubled solid-state laser system",""
"45023","Animal-derived wound matrix dressing",""
"60907","Extra-gynaecological surgical mesh, collagen, bioabsorbable, non-antimicrobial",""
"33652","Electronic goniometer/kinesiology sensor",""
"47518","Biomechanical function analysis/rehabilitation software",""
"47541","Bioelectrical signal analysis software",""
"38736","Electroencephalographic monitoring system",""
"40485","Circulating-fluid localized thermal therapy system pack, single-use",""
"64721","Mechatronic external knee prosthesis",""
"44769","Single-chamber venous compression system garment, single-use",""
"10969","Intermittent venous compression system",""
"60367","Cervical spine immobilization system, single-use",""
"46664","Cervical spine immobilization head ring rod",""
"46537","Cervical spine immobilization head ring",""
"46528","Traction system skull tongs",""
"64722","Motorized external knee prosthesis",""
"46624","Pelvic floor muscle exerciser",""
"60926","Virtual-display rehabilitation system, non-supportive, home-use",""
"35996","Patient sling scale",""
"46525","Bed traction frame",""
"46365","Basic electric home bed",""
"40872","MRI system application software",""
"46470","Orthopaedic/craniofacial implantation planning software",""
"40513","Ultralow-temperature laboratory freezer",""
"63326","Pharmacy refrigerator/freezer, mains-powered",""
"63325","Laboratory refrigerator/freezer",""
"60607","Blood refrigerator/freezer",""
"17156","Pharmacy refrigerator",""
"17157","Laboratory refrigerator, basic",""
"35486","Blood refrigerator",""
"15145","Basic laboratory freezer",""
"35704","Blood plasma freezer",""
"61548","Rapid-contact laboratory freezer",""
"63461","Blood refrigerator/incubator",""
"33785","Hand dynamometer/pinchmeter, electronic",""
"65318","Transcutaneous electrical stimulation electrode, reusable",""
"67508","Quadriceps fatigue electrostimulation analyser",""
"58754","Nitric oxide refillable cylinder",""
"44680","Electrosurgical handpiece, reusable",""
"35290","Hair extraction punch",""
"37744","Wheelchair bracket/mount",""
"32982","Wheelchair footrest/legrest",""
"62011","Instrument/analyser specimen/reagent container carrier IVD",""
"62230","Home-use sleep apnoea recording system",""
"64938","Sleep disorder interpretive software, professional-only",""
"60537","Vial/bottle adaptor, hermetic",""
"42352","Subperiosteal dental implant material",""
"65954","Immunoassay instrument/analyser general performance control kit IVD",""
"61163","Chemiluminescent immunoassay oxidizing reagent IVD",""
"46687","Endoscopic overtube, single-use",""
"44077","Vagus nerve electrical stimulation system programmer",""
"34210","Antiseizure/psychiatric-therapy vagus nerve implantable electrical stimulation system",""
"35950","Vascular graft tunneller",""
"44041","Vagus nerve electrical stimulation system lead",""
"57996","Active implantable device control magnet",""
"60682","Craniofacial analgesia electrical stimulator",""
"45676","IVF oocyte aspiration needle, single-use",""
"45846","Assisted reproduction transfer catheter/set",""
"47276","Oropharyngeal mucosa protection material",""
"58908","Custom-made cranial bone prosthesis",""
"60826","Custom-made orthopaedic/craniofacial surgical guide",""
"62249","Custom-made organ/bone anatomy model/surgical guide kit",""
"62215","Custom-made organ/bone anatomy model",""
"43025","Removable dental occlusal splint, custom-made",""
"58990","Side-notch biopsy gun handpiece/needle",""
"36190","Mammographic stereotactic biopsy system",""
"57927","General tissue specimen container IVD, fixative/saline",""
"40902","Radiological whole-body positioner",""
"40898","Head/neck procedure positioner",""
"60119","DNA-based tissue typing IVD, reagent",""
"40943","Radiology picture archiving and communication system workstation",""
"67566","Digital pathology image display unit IVD",""
"58117","Operating room audiovisual data/device management system",""
"47160","Dermatoscope, digital",""
"64325","Radiology workstation display quality assurance software",""
"48031","Thermal cycler nucleic acid amplification analyser IVD, laboratory",""
"53925","Alpha-2-macroglobulin IVD, kit, nephelometry/turbidimetry",""
"41260","Alpha-2-macroglobulin IVD, calibrator",""
"41261","Alpha-2-macroglobulin IVD, control",""
"46265","Cardiac mapping system",""
"44783","Cardiac mapping system application software",""
"33658","Implant battery charger",""
"61472","Trial spinal cord/peripheral nerve percutaneous analgesic electrical stimulation system pulse generator",""
"17846","Vascular guide-catheter, single-use",""
"45608","Intravascular catheter slitter",""
"60789","Intracardiac pacemaker",""
"61393","Multiple active implantable device programmer",""
"47270","Cardiac resynchronization therapy implantable defibrillator",""
"47269","Transtelephonic implantable pacemaker analysis system",""
"58494","Electrosurgical return electrode, single-use",""
"61680","Implantable cardiac device management application software",""
"37265","Dual-chamber implantable defibrillator",""
"35852","Single-chamber implantable defibrillator",""
"60245","Aortic transcatheter heart valve bioprosthesis, stent-like framework",""
"62423","Spinal cord/peripheral nerve implantable analgesic electrical stimulation system lead, wired connection",""
"47804","Implantable cardiac monitor",""
"57790","Heart valve clip",""
"37307","Deep brain electrical stimulation system",""
"37807","Cardiac catheterization monitoring system",""
"60784","Cardiac radio-frequency ablation system generator",""
"64970","Spinal cord/peripheral nerve implantable analgesic electrical stimulation system pulse generator, implantable",""
"35223","Endocardial/interventricular septal pacing lead",""
"60246","Mitral transcatheter heart valve bioprosthesis",""
"44900","Implantable pulse generator port plug",""
"60242","Aortic open-surgery heart valve bioprosthesis",""
"60241","Mitral bi-leaflet mechanical heart valve prosthesis",""
"60240","Aortic bi-leaflet mechanical heart valve prosthesis",""
"66338","Mitral/tricuspid annuloplasty ring, open-surgery",""
"60423","Aortic bi-leaflet mechanical heart valve prosthesis/biologic-polymer aorta graft",""
"65312","Cardiovascular catheter sheath",""
"47684","Heart valve annulus sizer, reusable",""
"47469","Heart valve prosthesis tester, single-use",""
"47680","Heart valve prosthesis holder, single-use",""
"46007","Cardiac mapping system reference patch",""
"61371","Cardiothoracic surgical procedure kit, non-medicated, single-use",""
"61811","Intracardiac ultrasound imaging catheter, steerable, reprocessed",""
"34158","Secondary battery",""
"37315","Implantable ventricular circulatory assist system control unit",""
"63166","Skin-coring punch, single-use",""
"47533","Implantable ventricular circulatory assist system",""
"61747","Implantable ventricular circulatory assist system outflow cannula, animal-derived",""
"46409","Cardiothoracic surgical procedure kit, non-medicated, reusable",""
"46225","Implantable electrical stimulation lead suture sleeve",""
"58987","Self-expandable heart valve bioprosthesis collapsing tool, single-use",""
"47889","Cardiopulmonary bypass system priming set",""
"31718","Cardiopulmonary bypass system centrifugal pump",""
"61178","Implantable pulmonary artery pressure monitoring system",""
"61785","Cardiac radio-frequency ablation system catheter",""
"47683","Heart valve prosthesis sizer handle",""
"60881","Intracardiac pacemaker extraction catheter",""
"61952","Frame/rail/pole device holder",""
"64392","Electrical-only medical device connection adaptor, reusable",""
"42513","Transportable medical equipment stand, non-powered",""
"37050","Medical table clamp",""
"45418","Cardiac defect occluder",""
"43267","Patient positioning sensor",""
"60244","Mitral open-surgery heart valve bioprosthesis",""
"58183","Electromagnetic surgical navigation device tracking system",""
"60466","Cardiovascular implant implantation tool base",""
"64590","Pressure monitor calibration weight",""
"60887","Intracardiac pacemaker programming interface unit",""
"63283","Transcatheter heart valve bioprosthesis implantation catheter",""
"47491","Coronary optical coherence tomography system catheter",""
"46642","Craniofacial fixation plate, non-bioabsorbable, non-customized",""
"10980","Cardiac catheterization laboratory computer",""
"48054","Neural-tissue electrical stimulation lead adaptor",""
"61931","Percutaneous radio-frequency ablation probe, denervation, monopolar, single-use",""
"58739","Percutaneous radio-frequency ablation probe cannula, single-use",""
"62736","Medical device storage mount",""
"47805","Implantable cardiac monitor programmer/transmitter/alarm",""
"44063","Neurosurgical procedure kit, non-medicated, single-use",""
"58293","Epidural needle, non-threaded",""
"65308","Spinal cord/peripheral nerve implantable analgesic electrical stimulation system lead extension",""
"15071","Catheter-tip transducer, pressure",""
"61588","Implantable spinal cord electrical stimulation system programmer",""
"62025","Percutaneous radio-frequency ablation probe, denervation, monopolar, reusable",""
"16933","Constant-voltage transformer",""
"32245","Medical monitor/light mount",""
"64578","Central nervous system electrical stimulation system lead stylet",""
"38449","Laser printer",""
"38450","Ink printer",""
"46679","Endomyocardial biopsy forceps, single-use",""
"47766","Haemostasis valve obturator",""
"13215","Bedside infusion pump, single-channel",""
"43621","Desk mount",""
"60710","Femoral artery closure plug/patch, collagen",""
"42584","Intracardiac ultrasound imaging catheter, steerable, single-use",""
"46717","Pacing/defibrillation lead stylet",""
"64918","Cardiovascular interpretive screening software",""
"37647","Mobile basic diagnostic x-ray system, digital",""
"40977","Dental x-ray film, screen",""
"61108","Indirect flat panel x-ray detector",""
"37679","Stationary general-purpose fluoroscopic x-ray system, digital",""
"40979","Medical x-ray film, screen",""
"60265","Flat panel x-ray detector integration unit",""
"44824","Digital imaging cassette/phosphor plate",""
"44823","Digital imaging cassette",""
"63183","Medical printer film",""
"17904","Computed radiography digital imaging scanner",""
"35437","X-ray film cassette, manual",""
"40978","Dental x-ray film, non-screen",""
"47263","Cardiac resynchronization therapy implantable pacemaker",""
"47265","Dual-chamber implantable pacemaker, rate-responsive",""
"47267","Single-chamber implantable pacemaker, rate-responsive",""
"35853","Endocardial defibrillation lead",""
"31704","Cardiac pulse generator test magnet",""
"46221","Pacing/defibrillation lead cap",""
"36102","Pacing/defibrillation lead electrical adaptor",""
"31700","External pacemaker analyser",""
"60902","Pacing lead implantation adaptor",""
"47205","Cardiac pulse generator programmer",""
"46554","Pacing/defibrillation lead repair tool",""
"33500","Pacing/defibrillation lead repair kit",""
"46220","Implantable-device lubricant",""
"37423","Pin-indexed adaptor, reusable",""
"45804","Electrical mains power cable",""
"63819","Spinal guidewire",""
"34827","Tendon/ligament tunneller",""
"46429","Electrical-only medical device connection cable, reprocessed",""
"44772","Cardiac ablation system irrigation tubing set",""
"35974","Cardiac electrophysiology stimulation system",""
"47248","Cardiac transseptal needle, single-use",""
"35273","Cardiovascular patch, animal-derived",""
"47483","Electrocardiographic lead/catheter adaptor",""
"63996","Femoral artery compression system dome",""
"47927","Femoral artery compression system, manual, single-use",""
"47852","Temporary cardiac pacing catheter",""
"35854","Temporary cardiac pacing balloon catheter",""
"59866","Hepatitis C virus genotyping IVD, kit, nucleic acid technique (NAT)",""
"59865","Hepatitis C virus genotyping IVD, control",""
"56782","Amyloid B component IVD, control",""
"53983","Tau protein IVD, control",""
"53982","Tau protein IVD, calibrator",""
"65902","Tau protein IVD, kit, chemiluminescent immunoassay",""
"62957","Blot processor IVD",""
"43472","Laboratory instrument/analyser application software IVD",""
"38771","Plant polysaccharide haemostatic agent, bioabsorbable",""
"13217","Bedside syringe pump",""
"17459","Intravenous solution compounder",""
"34212","Surgical anti-adhesion material, implantable, bioabsorbable, non-medicated",""
"47186","Haematological concentrate/haemostatic agent applicator",""
"47784","Surgical internal adhesive/sealant, animal-derived",""
"44830","Open-surgery adhesive/sealant applicator, dual-channel",""
"36179","Multiple infusion pump management station",""
"41049","Nephrology information system application software",""
"12170","Intravenous administration tubing extension set",""
"41646","Compounding transfer set",""
"15283","Laboratory syringe filter",""
"43324","Fluid transfer set, general-purpose",""
"16617","Medicine bottle cap",""
"58777","Surgical internal adhesive/sealant, synthetic polymer",""
"44811","Bone wax, synthetic",""
"47610","Ophthalmic needle, single-use",""
"35904","Metered-delivery hypodermic syringe",""
"62392","Oral/respiratory tract specimen container IVD, additive/medium",""
"55966","Leukocyte myeloperoxidase (MPO) IVD, reagent",""
"57456","Myeloperoxidase (MPO) IVD, kit, enzyme immunohistochemistry",""
"55180","Sperm antibody IVD, kit, enzyme immunoassay (EIA)",""
"55181","Sperm antibody IVD, reagent",""
"52887","Osmolality IVD, reagent",""
"42222","Sperm antibody IVD, control",""
"62068","Ex vivo cell culture medium",""
"67208","Cell culture buffered saline solution",""
"58684","Differential/selective broth culture medium IVD",""
"58567","Cell culture medium IVD",""
"42854","Assistive input-control operation training device, selection techniques",""
"30100","Assistive rotating/sliding positioning system",""
"30094","Timer switch",""
"36830","Variable-voltage power supply",""
"63573","Wheelchair hand warmer",""
"44713","Body-surface ultrasound imaging transducer cover",""
"46964","Self-testing tone audiometer",""
"64723","Mechanical-resistance external ankle-foot prosthesis",""
"63232","General specimen container IVD, additive/medium",""
"45150","Ophthalmic surgical procedure kit, non-medicated, single-use",""
"46959","Eyelid speculum, single-use",""
"62556","Intraocular scissors, conventional-hinge, single-use",""
"64553","Scleral marker, single-use",""
"64301","Ophthalmic curette, single-use",""
"47568","Suturing needle holder, single-use",""
"62478","Ophthalmic soft-tissue manipulation forceps, probe-like, single-use",""
"62673","Ophthalmic soft-tissue manipulation forceps, tweezers-like, single-use",""
"47871","Intraocular lens folder",""
"64447","Ophthalmic angular gauge, single-use",""
"33476","Patient lifting system divided leg sling",""
"38050","Stand-up mobile patient lifting system, electrically-powered",""
"45382","Stand-up mobile patient lifting system sling/harness",""
"37165","Patient transfer/turning sheet, single-use",""
"35961","Patient lifting system lift pants",""
"38869","Patient lifting system hammock sling",""
"36773","Fixed patient lifting system, electrically-powered",""
"45064","Radiation therapy digital imager",""
"47069","Proton therapy system",""
"43438","Non-fixed medical gas cylinder regulator",""
"54164","Estrone (oestrone) IVD, kit, enzyme immunoassay (EIA)",""
"54137","Dehydroepiandrosterone (DHEA) IVD, kit, enzyme immunoassay (EIA)",""
"54189","Gastrin IVD, kit, radioimmunoassay",""
"57242","Glucagon IVD, kit, enzyme immunohistochemistry",""
"53178","Trypsin IVD, kit, radioimmunoassay",""
"54069","Androstenedione IVD, kit, enzyme immunoassay (EIA)",""
"58373","Estrone (oestrone) IVD, kit, radioimmunoassay",""
"54027","11-Deoxycortisol IVD, kit, radioimmunoassay",""
"58327","Total triiodothyronine (TT3) IVD, kit, radioimmunoassay",""
"58403","Insulin-like growth factor I (IGF1) IVD, kit, radioimmunoassay",""
"54323","Progesterone IVD, kit, radioimmunoassay",""
"54334","Prolactin IVD, kit, radioimmunoassay",""
"54043","17-Hydroxyprogesterone IVD, kit, radioimmunoassay",""
"54252","Luteinizing hormone (LH) IVD, kit, radioimmunoassay",""
"54238","Insulin IVD, kit, enzyme immunoassay (EIA)",""
"54218","Human growth hormone (HGH) IVD, kit, radioimmunoassay",""
"54185","Follicle stimulating hormone (FSH) IVD, kit, radioimmunoassay",""
"54151","Estradiol (oestradiol) (E2) IVD, kit, radioimmunoassay",""
"58400","Androstenedione IVD, kit, radioimmunoassay",""
"54129","C-peptide IVD, kit, radioimmunoassay",""
"58485","Insulin antibody IVD, kit, radioimmunoassay",""
"58942","Multiple form 25-hydroxy Vitamin D IVD, kit, enzyme immunoassay (EIA)",""
"58408","Insulin-like growth factor I (IGF1) IVD, kit, enzyme immunoassay (EIA)",""
"54324","Progesterone IVD, kit, enzyme immunoassay (EIA)",""
"58409","Insulin-like growth factor binding protein 3 (IGFBP-3) IVD, kit, enzyme immunoassay (EIA)",""
"54219","Human growth hormone (HGH) IVD, kit, enzyme immunoassay (EIA)",""
"54152","Estradiol (oestradiol) (E2) IVD, kit, enzyme immunoassay (EIA)",""
"63756","C-peptide IVD, kit, enzyme immunoassay (EIA)",""
"62729","Orthopaedic guidewire, single-use",""
"33187","Femur intramedullary nail",""
"66935","Orthopaedic intraoperative positioning pin, single-use",""
