"code","description","relatedEmdnCodes"
"59938","Rheumatoid arthritis IVD, control",""
"63339","Ethanol (ETOH) IVD, calibrator/control",""
"60651","Multiple acute kidney injury (AKI) marker IVD, calibrator",""
"45090","Flexible fibreoptic epiduroscope",""
"59231","Noninvasive interstitial fluid glucose monitoring device",""
"66723","Aortic valve cusp height ruler",""
"60338","Blood centrifugation system application software",""
"36319","Infant apnoea monitor",""
"61197","Neonatal CPAP unit",""
"47939","Bone autograft",""
"62837","Donor-organ preservation/transport perfusion initiation/termination set",""
"62877","Donor-organ/tissue/cell preservation solution additive",""
"62833","Donor-organ preservation/transport perfusion set connection kit",""
"37276","Heart donor-organ preservation/transport system",""
"62830","Heart donor-organ preservation/transport perfusion set",""
"62834","Donor-organ preservation/transport system gas refillable cylinder",""
"62832","Liver donor-organ preservation/transport perfusion set",""
"63032","Donor-organ preservation/transport perfusion set vessel tie tool",""
"62822","Donor-organ preservation/transport system control unit",""
"62835","Donor-organ preservation/transport system gas cylinder regulator",""
"62791","Lung donor-organ preservation/transport system",""
"62831","Lung donor-organ preservation/transport perfusion set",""
"62838","Extracorporeal blood parameter probe",""
"62825","Extracorporeal fluid flow probe",""
"62397","Exsanguination set",""
"61088","Aspiration nerve-locating system probe",""
"60483","Anaesthetic gas absorption/desorption device",""
"37819","Mechanical expiratory valve, reusable",""
"37038","Ventilator converter",""
"60301","Anemometer",""
"59961","Cerebrospinal fluid pressure regulation system fluid-collection set",""
"63804","Ambulatory insulin infusion pump remote control",""
"64272","Radiation/mechanical corneal shield, single-use",""
"66055","Custom-made upper-limb orthosis",""
"52070","Multiple candida species antigen IVD, kit, rapid agglutination, clinical",""
"64925","Video colposcope camera/display unit",""
"65562","Orthodontic archwire protection sleeve",""
"47323","Mycoplasma genitalium nucleic acid IVD, control",""
"45969","Multiple Mycobacterium species nucleic acid IVD, control",""
"47380","Multiple-genus gastrointestinal disease-associated bacteria nucleic acid IVD, control",""
"50905","Vancomycin-resistant Enterococcus (VRE) nucleic acid IVD, control",""
"61769","Multiple bacteria carbapenemase nucleic acid IVD, control",""
"35839","X-ray film cassette, automatic film changing",""
"41009","X-ray film processing chemical, automatic",""
"41008","X-ray film processing chemical, manual",""
"40916","Moving x-ray grid",""
"45099","Flexible video stomatoscope",""
"64926","Video colposcope speculum",""
"44834","Ethylene oxide device sterilant",""
"47621","Convection blood/fluid warmer, high-flow",""
"47040","Blood/fluid warmer air/foam detector",""
"65042","Percutaneous catheter protector, professional",""
"33676","Sitz bath, non-powered",""
"63535","Near-infrared camera vital sign measurement software",""
"62010","Instrument/analyser test tube rack adaptor IVD",""
"67129","Capillary blood collection finger diameter sizer IVD",""
"65883","Capillary blood collection funnel",""
"42386","Evacuated blood collection tube IVD, clot activator",""
"47587","Evacuated blood collection tube IVD, anticoagulant/separator",""
"66631","Non-ISO80369-standardized small-bore multichannel connector, reusable",""
"46626","Intermittent urethral drainage catheter, antimicrobial",""
"58000","CT contrast medium injection system, line-powered, stationary",""
"40918","X-ray/radiation therapy beam filter, sheet",""
"62588","Deep skin exfoliant",""
"16917","Bed conversion kit, electrical",""
"34871","Hydraulic hospital bed",""
"64876","Specimen transfer scooping tool IVD",""
"46212","Bound solute dialysis system component set",""
"46214","Bound solute dialysis system pump/monitor",""
"64908","Abdominal fistula drainage supplementary bag",""
"64924","Cardiac arrest hypothermia kit",""
"64316","LASEK alcohol well, single-use",""
"57831","Airway pressure/oxygen monitor",""
"52691","Reverse ABO grouping reagent red blood cell (A1/A2/B/AB/O) IVD, kit, agglutination",""
"44932","Rigid optical ophthalmic endoscope",""
"46941","ENT space-occupying dressing, human-derived",""
"47605","Vaginal douche, single-use",""
"64514","Oral/enteral medicine medicated administration kit, single-use",""
"63623","Tracheostoma device adaptor, reusable",""
"64598","Endoscopic video imaging electrical interface set",""
"61585","Irrigation/lavage system remote control",""
"41413","Lymphocyte stabilization reagent IVD",""
"64389","Ultrasound-guided intrauterine radio-frequency ablation system intrauterine ultrasound transducer, reusable",""
"66878","Blood viscoelasticity analyser IVD",""
"61923","Tubular bandage applicator, single-use",""
"47185","Haematological concentrate system delivery unit",""
"44273","Surgical wound protection ring",""
"62982","Inert gas-enhanced open-surgery electrosurgical handpiece/electrode",""
"47738","Femoral canal sponge",""
"34956","Bandage clip",""
"66056","Custom-made lower-limb orthosis",""
"62003","Intravenous insulin syringe",""
"66985","Ceiling-mounted intravenous hanger, single-use",""
"57951","Cervical cytology microscopy slide IVD",""
"49996","Human papillomavirus (HPV) nucleic acid IVD, reagent",""
"58603","Fastidious-microorganism antimicrobial susceptibility culture medium IVD",""
"57899","Evacuated blood collection tube IVD, clot promoter/clot activator/separator",""
"57895","Evacuated blood collection tube IVD, no additive/metal-free",""
"65457","Evacuated blood collection tube IVD, anticoagulant/separator/density solution",""
"50401","Multiple meningitis-associated bacteria antigen IVD, control",""
"43534","Multiple antibacterial minimum inhibitory concentration (MIC) IVD, reagent",""
"61649","Inoculation fluid IVD",""
"42659","Galactose utilization microbial reagent IVD",""
"64828","SARS-CoV-2 antigen IVD, kit, fluorescent immunoassay",""
"30670","Cell culture line IVD",""
"46932","Human metapneumovirus (hMPV) antigen IVD, control",""
"49441","Human parainfluenza virus 3 antigen IVD, control",""
"49420","Human parainfluenza virus 2 antigen IVD, control",""
"49399","Human parainfluenza virus 1 antigen IVD, control",""
"49203","Influenza B virus antigen IVD, control",""
"49152","Influenza A virus antigen IVD, control",""
"65574","Matrix metalloproteinase-9 (MMP-9) IVD, kit, rapid ICT, clinical",""
"49535","Herpes simplex virus 1 & 2 (HSV1 & 2) antigen IVD, kit, enzyme immunohistochemistry",""
"64213","Multiple Beta-haemolytic Streptococcus serogroup nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"65573","Complement component C1 inhibitor IVD, kit, enzyme immunoassay (EIA)",""
"53668","Complement component B IVD, kit, enzyme immunoassay (EIA)",""
"41853","Circulating immune complex (CIC) IVD, control",""
"66164","Bone alkaline phosphatase (BALP) IVD, kit, enzyme immunoassay (EIA)",""
"53654","Collagen pyridium crosslink IVD, kit, enzyme immunoassay (EIA)",""
"66163","Thyroid stimulating hormone receptor (TSHR) antibody IVD, kit, bioassay",""
"62586","Human parainfluenza virus 3 antigen IVD, kit, fluorescent immunoassay",""
"62585","Human parainfluenza virus 2 antigen IVD, kit, fluorescent immunoassay",""
"62584","Human parainfluenza virus 1 antigen IVD, kit, fluorescent immunoassay",""
"49854","Adenovirus antigen IVD, kit, fluorescent immunoassay",""
"49199","Influenza B virus antigen IVD, kit, fluorescent immunoassay",""
"49148","Influenza A virus antigen IVD, kit, fluorescent immunoassay",""
"50507","Multiple Bordetella species nucleic acid IVD, control",""
"64214","Multiple human parainfluenza virus nucleic acid IVD, control",""
"63334","Multiple human parainfluenza virus nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"66850","Human chorionic gonadotropin beta-subunit IVD, kit, rapid ICT, clinical",""
"46992","Multiple Chlamydia species antigen IVD, kit, rapid ICT, clinical",""
"51712","Beta-haemolytic Group A Streptococcus antigen IVD, control",""
"58149","Capillary blood collection funnel IVD",""
"63686","Intradermal radio-frequency ablation system probe",""
"66668","Endoscope cold plasma antifogging support set",""
"66670","Endoscope cold plasma antifogging unit",""
"63709","Patient isolation tent",""
"66633","Radio-frequency endometrial-ablation system generator",""
"57221","Fibronectin IVD, kit, enzyme immunohistochemistry",""
"61187","Prostate cancer gene 3/prostate specific antigen (PCA3/PSA) mRNA expression IVD, kit, nucleic acid technique (NAT)",""
"62207","Urethral catheter introduction sheath, reusable",""
"31720","Extraluminal vascular occluder, reusable",""
"38730","Ophthalmic mobile medical facility",""
"32600","Gynaecological cerclage needle",""
"52709","Bromelin immunohaematology reagent IVD",""
"63408","Oxygen administration/humidifier set",""
"47730","Bone fixation plate pliers insert",""
"47951","Surgical power tool drive-shaft seal",""
"64991","Wheelchair brake handle grip",""
"55970","Erythrocyte sedimentation rate (ESR) IVD, kit",""
"60778","Breathing circuit multi-parameter sensor",""
"35415","Nasogastric decompression tube",""
"62236","Electromagnetic stimulation system application pad",""
"47229","Proton therapy system beam-delivery system",""
"62071","Photothermal therapy gel",""
"45040","Meniscus screw",""
"58957","Multiple respiratory disease-associated bacteria nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"49165","Influenza A virus H1N1 subtype (swine influenza) nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"49835","JC virus (JCV) antigen IVD, kit, enzyme immunoassay (EIA)",""
"49542","Herpes simplex virus 1 & 2 (HSV1 & 2) immunoglobulin G (IgG) antibody IVD, kit, immunoblot",""
"67526","Antiplatelet reagent IVD",""
"55994","Activated clotting time (ACT) IVD, reagent",""
"58068","Electrosurgical/ultrasonic surgical system tester interface",""
"61624","Open-surgery manual linear cutting stapler, reusable",""
"46924","Intraprocedural physiologic-monitoring sedation system",""
"58017","Ultrasonic surgical system handpiece/generator tester",""
"58007","Rectal dilator, single-use",""
"63844","Bare-metal tracheal/bronchial/vascular stent",""
"48145","Paranasal sinus guidewire",""
"48144","Paranasal sinus-illumination light guide cable",""
"48143","Paranasal sinus guide-catheter handle",""
"46914","Photopheresis system lamp assembly",""
"63415","Laser protective mouthguard",""
"56886","Cancer antigen 15-3 (CA15-3) IVD, kit, enzyme immunohistochemistry",""
"52286","Leishmania donovani nucleic acid IVD, calibrator",""
"46305","Iontophoresis system electrode, return",""
"61537","Cerebrospinal fluid manometer, battery-powered",""
"61538","Pleural manometer",""
"61536","Compartmental-pressure manometer",""
"59063","Red cell antibody diluent IVD, reagent",""
"60601","Dental computer assisted anaesthesia injection handpiece",""
"34914","Coronary artery perfusion catheter",""
"47043","Intravascular occluding solution kit",""
"42607","Cryptosporidium species immunoglobulin G (IgG) antibody IVD, calibrator",""
"61453","Surgical sponge-counting tray",""
"66401","Inflatable patient transfer sliding mattress, reprocessed",""
"61106","Cone beam computed tomography system, mammographic",""
"67047","Venous tourniquet, reusable",""
"65365","Multi-modality diagnostic x-ray system, mobile",""
"46832","Laryngoscope blade cover",""
"66285","Intradermal radio-frequency ablation system",""
"63003","Donor blood photochemical treatment kit",""
"66882","Surgical/procedural instrument trolley",""
"62788","Plantar pressure/morphology assessment unit",""
"66957","Bone nail trial, single-use",""
"47913","Bone-nailing spacer",""
"60835","Heart valve prosthesis holder safety clip",""
"36968","Contrast medium injection system control unit",""
"60474","Neoplasm electrical impedance spectrometer electrode array",""
"64231","Breast milk analyser IVD",""
"54637","Lung cancer-associated protein IVD, control",""
"64016","Laser beam-guide spacer",""
"65482","Radio-frequency toothbrush",""
"33728","Penile sexual vibrator",""
"63493","General/multiple surgical laser system beam guide extractor",""
"34886","Narcotics security storage cabinet",""
"36794","Infusion pump tester",""
"35465","Assistive remote control",""
"17774","General/multiple surgical solid-state/carbon dioxide laser system",""
"65780","Multiple cell-mediated host immune response marker IVD, calibrator",""
"65778","Multiple cell-mediated host immune response marker IVD, chemiluminescent immunoassay, rapid",""
"65779","Multiple cell-mediated host immune response marker IVD, control",""
"65242","Self-testing data clinician presentation application software IVD",""
"58456","Radio-frequency skin surface treatment/fat liquefaction system control unit",""
"63402","Bare-metal urethral stent, short-term",""
"65125","Cryosurgical system temperature probe",""
"64584","One-piece urostomy bag, closed-ended",""
"58925","Catheter-connected paediatric urine collection bag, closed-ended",""
"61530","Cell-block cytology aspiration needle",""
"47324","Mycoplasma genitalium nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"67288","Electromagnetic device tracking/ultrasound guided radio-frequency ablation system console/generator",""
"67289","Electromagnetic surgical navigation device tracking system field generator",""
"57952","Cytology specimen container IVD, transport buffer",""
"66632","Radio-frequency endometrial-ablation system handpiece/electrode",""
"63474","Hysteroscopy cervical leakage sheath",""
"48209","Multiple vaginitis/vaginosis-associated pathogen nucleic acid IVD, calibrator",""
"47322","Mycoplasma genitalium nucleic acid IVD, calibrator",""
"48219","HIV1/Hepatitis C virus/Hepatitis B virus nucleic acid IVD, reagent",""
"58956","Methylenetetrahydrofolate reductase (MTHFR) deficiency IVD, kit, nucleic acid technique (NAT)",""
"51178","Mycobacterium tuberculosis nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"51126","Listeria monocytogenes nucleic acid IVD, reagent",""
"51973","Multiple fungi/yeast species nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"52018","Blastomyces dermatitidis exoantigen IVD, reagent",""
"51149","Multiple Mycobacterium species nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"61188","Prostate cancer gene 3/prostate specific antigen (PCA3/PSA) mRNA expression IVD, reagent",""
"61189","Prostate cancer gene 3/prostate specific antigen (PCA3/PSA) mRNA expression IVD, control",""
"52765","Human papillomavirus (HPV) high-risk strain nucleic acid IVD, calibrator",""
"38610","Root canal post, custom-made",""
"56043","Coagulation factor XII IVD, kit, clotting",""
"56038","Coagulation factor XI IVD, kit, clotting",""
"56034","Coagulation factor X IVD, kit, clotting",""
"56031","Coagulation factor IX IVD, kit, clotting",""
"56014","Coagulation factor VII IVD, kit, clotting",""
"56009","Coagulation factor V IVD, kit, clotting",""
"56001","Coagulation factor II (prothrombin) IVD, kit, clotting",""
"32937","Fixative, Orth's solution",""
"54481","25-Hydroxy vitamin D2 IVD, reagent",""
"15163","Nephelometry/turbidimetry analyser IVD, manual",""
"51728","Beta-haemolytic Group A Streptococcus DNAse B antibody IVD, kit, enzyme immunoassay (EIA)",""
"55245","Theophylline therapeutic drug monitoring IVD, kit, spectrophotometry",""
"55425","Phenytoin therapeutic drug monitoring IVD, reagent",""
"55472","Acetaminophen IVD, kit, chromogenic",""
"54422","Reverse triiodothyronine (reverse T3) IVD, kit, chemiluminescent immunoassay",""
"54403","Thyroxine binding capacity IVD, kit, chemiluminescent immunoassay",""
"62016","Complement factor B IVD, reagent",""
"55312","Vancomycin therapeutic drug monitoring IVD, reagent",""
"55696","Methaqualone IVD, reagent",""
"55308","Tobramycin therapeutic drug monitoring IVD, reagent",""
"58368","Estrone sulfate (oestrone sulfate) IVD, kit, radioimmunoassay",""
"54180","Free testosterone IVD, kit, radioimmunoassay",""
"63094","Cell viability solution IVD",""
"59085","Microprotein IVD, kit, spectrophotometry",""
"42629","Aerosol inhalation monitor",""
"58447","Cutaneous microcirculation laser Doppler imaging device",""
"51842","Vibrio cholerae antigen (multiple serotype) IVD, antibody",""
"51612","Shigella boydii culture isolate antigen IVD, kit, agglutination",""
"60212","Magnetic nanoparticle tracer",""
"51174","Mycobacterium tuberculosis complex species antigen IVD, kit, enzyme immunoassay (EIA)",""
"63798","Tracheostomy tube, reinforced, non-customized, reusable",""
"63060","Tracheostomy tube, non-reinforced, custom-made",""
"35221","Stationary liquid oxygen container",""
"50242","Rhinovirus immunoglobulin A (IgA)/IgG antibody IVD, control",""
"50200","Reovirus nucleic acid IVD, control",""
"11655","Eye irrigation kit",""
"50449","Multiple Bartonella species antibody IVD, kit, fluorescent immunoassay",""
"64358","Cardiovascular embolization implantation kit",""
"63311","Vibratory proprioceptor stimulation rehabilitation system",""
"54825","Multiple extractable nuclear antigen antibody (anti-ENA) screening IVD, kit, precipitation/immunodiffusion",""
"55022","Liver-kidney microsome 1 antibody (anti-LKM1) IVD, kit, fluorescent immunoassay",""
"55097","Proliferating cell nuclear antigen (PCNA) antibody IVD, control",""
"41390","Jo-1 antibody IVD, control",""
"42074","U1-RNP antibody IVD, control",""
"55048","Native DNA antibody (anti-nDNA) IVD, control",""
"38412","Brain brachytherapy system applicator, manual",""
"47995","Electromechanical orthopaedic extracorporeal shock wave/pneumatic pressure wave therapy system",""
"30084","Partially-implantable middle ear implant system",""
"63107","Femoral artery medicated closure set",""
"16047","Facial mandibular prosthesis",""
"58449","Platelet rich fibrin biochemical preparation/application kit, endoscopic",""
"60792","Facet joint prosthesis",""
"46975","Wound protein matrix solution",""
"46974","Infant resuscitation cabinet",""
"34422","Haemoperfusion system absorption column",""
"47928","Accelerator system synchronizer",""
"56714","Blood group/antibody screening analyser IVD",""
"53379","Non-esterified fatty acid IVD, reagent",""
"45800","Alpha-fetoprotein-L3 fraction (AFP-L3) IVD, control",""
"35207","Acupuncture needle, reusable",""
"66248","Spermatozoa chromatin dispersion (SCD) kit IVD",""
"53314","Glycated haemoglobin (HbA1c) IVD, kit, ion-selective electrode (ISE)",""
"54666","Total prostate specific antigen (tPSA) IVD, kit, fluorescent immunoassay",""
"52908","Prostatic acid phosphatase (PAP) IVD, kit, enzyme immunoassay (EIA)",""
"44986","Sternum saw blade, reusable",""
"49993","Human papillomavirus (HPV) antigen IVD, reagent",""
"62431","Fluorescent-hydrogel subcutaneous oxygen sensor",""
"45295","Urethral self-catheterization assistive mirror",""
"65721","Endoscopic surgical ligation clip applier, single-use",""
"63391","Transnasal lacrimal tube extractor",""
"55989","Reptilase time IVD, kit, clotting",""
"56028","Coagulation factor VIII-associated antigen IVD, calibrator",""
"32685","Amniocentesis kit, medicated, reusable",""
"58098","Internally-anchored endoscopic retractor sleeve",""
"48729","Poliovirus total antibody (serotypes PV1-PV3) IVD, kit, complement fixation test (CFT)",""
"48828","Semliki Forest virus total antibody IVD, reagent",""
"58810","Vortex oxygen face mask",""
"46633","Catheter/overtube balloon inflator, reprocessed",""
"42425","Metal/carbide ENT bur, reprocessed",""
"42495","Flexible endoscopic biopsy forceps, reprocessed",""
"62770","Hand-held endoscopic retractor, single-use",""
"46416","Urological surgical procedure kit, medicated, single-use",""
"56915","Multiple CD cell marker IVD, kit, enzyme immunohistochemistry",""
"61768","Catheter-exchange guidewire holder",""
"33385","Nerve guide, synthetic polymer, non-bioabsorbable",""
"62954","HER2/neu/erbB2 gene mutation IVD, probe",""
"61092","Progastrin-releasing peptide (ProGRP) IVD, kit, fluorescent immunoassay",""
"45526","Diamond ENT bur, reprocessed",""
"45069","Phacoemulsification system handpiece tip, reprocessed",""
"59869","Endoscopic manual linear cutting stapler, reprocessed",""
"63842","Adenoid curette, single-use",""
"67337","Free-standing multi-speciality photodynamic therapy/phototherapy unit",""
"63800","Multiple bloodstream bacteria nucleic acid IVD, control",""
"61312","Multiple-type bloodstream pathogen nucleic acid IVD, reagent",""
"47938","Cadaveric-donor bone allograft",""
"62634","Intraocular lens implantation cord",""
"58434","Intraocular telescope",""
"56573","Human platelet antigen (HPA) multiple antibody screening/identification IVD, kit, enzyme immunoassay (EIA)",""
"56579","Human platelet antigen (HPA) multiple antibody screening/identification IVD, reagent",""
"56564","HLA class I & II antibody screening IVD, reagent",""
"56096","Platelet factor 4 IVD, control",""
"56098","Platelet factor 4 IVD, reagent",""
"56531","HLA class I antibody screening IVD, reagent",""
"57053","Coagulation factor VIII-associated antigen IVD, kit, enzyme immunohistochemistry",""
"56526","HLA class I antibody screening IVD, kit, enzyme immunoassay (EIA)",""
"56559","HLA class I & II antibody screening IVD, kit, enzyme immunoassay (EIA)",""
"56545","HLA class II antibody screening IVD, kit, enzyme immunoassay (EIA)",""
"60117","DNA-based tissue typing IVD, kit, nucleic acid technique (NAT)",""
"56401","HLA class I & II antigen tissue typing IVD, reagent",""
"60726","Multiple blood group genotyping IVD, nucleic acid technique (NAT)",""
"60729","Multiple blood group genotyping IVD, reagent",""
"58814","Solid-phase red blood cell adherence antibody/antigen IVD",""
"57846","Immunohaematology/blood bank analyser IVD",""
"56576","Human platelet antigen (HPA) multiple antibody screening/identification IVD, kit, agglutination",""
"56568","Multiple human platelet antigen (HPA) typing IVD, kit, agglutination",""
"52557","Anti-Di^a red blood cell grouping IVD, antibody",""
"52577","Anti-H red blood cell grouping IVD, lectin",""
"52714","Ficin immunohaematology reagent IVD",""
"47125","Platelet storage solution",""
"61232","Di^a positive reagent red blood cell IVD, antigen",""
"52525","Group A2 Rh (D) positive reagent red blood cell IVD, antigen",""
"52690","Pooled antibody screening reagent red blood cell IVD, antigen",""
"48044","Dura mater graft, bioengineered",""
"60447","Surgical power tool maintenance adaptor",""
"47636","Craniofacial bone distractor extension",""
"61369","Cardiothoracic implant introduction kit",""
"41722","Drilling power tool attachment, oscillating",""
"47865","Surgical drilling suction device",""
"58772","Femoral head sphericity template",""
"48059","Ulna intramedullary nail",""
"58984","Intraoperative freestanding patient positioning frame",""
"47745","Bone matrix implant mixer",""
"66749","Vascular implant detacher, mechanical",""
"61493","Spinal port/catheter",""
"15688","Cerebrospinal fluid shunt filter",""
"43989","Embolization implant syringe",""
"33511","Intracerebral aneurysm repair substance",""
"60518","Resurfacing humeral head prosthesis fixation peg",""
"60264","Multiple physiological parameter simulation kit",""
"65072","Wheelchair caster cap",""
"64112","Pleural catheter syringe-infusion set",""
"62748","Surgical hair clippers suction system",""
"63267","Surgical hair clippers blade",""
"41477","Patient-controlled analgesia electric infusion pump administration set",""
"62749","Surgical hair clippers suction system tubing set",""
"65367","Expiratory peak flow meter, analogue, single-use",""
"10574","Cyclodialysis cannula",""
"31319","Cerebrospinal fluid manometer, line-powered",""
"13589","Peritoneovenous shunt",""
"63252","Lip traction bow",""
"62984","Cervical anaesthesia needle, reusable",""
"62429","Angiography injection needle",""
"58096","Internally-anchored endoscopic retractor",""
"35100","Extracorporeal bubble oxygenator",""
"17252","Endarterectomy loop puller",""
"59872","Open-surgery manual linear stapler, reusable",""
"63880","Rigid optical rectoscope, single-use",""
"62384","Endoscopic cutting stapler connector, electronic-sensing",""
"67035","Soft-tissue repair material fixation tack",""
"66664","Gastrointestinal radio-frequency ablation system generator",""
"64256","Surgical staple loading unit, cutting",""
"66665","Gastrointestinal radio-frequency ablation system catheter",""
"62382","Surgical stapler handpiece housing",""
"35632","Electrosurgical system monitor/alarm",""
"60715","Enteral feeding pole",""
"58780","Open-surgery adhesive/sealant applicator, single-channel",""
"13701","Germicidal sponge",""
"38425","Pancreas brachytherapy system applicator, remote-afterloading",""
"61040","Cotton burn dressing, antimicrobial",""
"10289","Traction bandage",""
"46737","Haemorrhoidal surgical stapler, single-use",""
"63230","Vascular catheter introduction set, implantable",""
"17189","Gastric lavage system",""
"63612","Invasive blood pressure monitoring flush tubing",""
"55334","Disopyramide therapeutic drug monitoring IVD, calibrator",""
"61437","Sleep apnoea palate implant, non-bioabsorbable",""
"62988","Emergency oxygen production unit, single-use",""
"64056","Ultrasound-guided gastrostomy system magnet",""
"64345","Oral mucositis cryotherapy mouthpiece",""
"46266","Dental cryoanaesthesia mouthpiece",""
"64707","Wound therapy autologous blood clot preparation kit",""
"51719","Beta-haemolytic Group A Streptococcus total antibody IVD, kit, agglutination",""
"61701","Pneumatic stander",""
"61702","Electric stander",""
"61703","Electric stander/exerciser",""
"59039","Gastrostomy aspiration system gravity set",""
"59038","Gastrostomy aspiration system stomach tube",""
"47931","Aortic annuloplasty ring",""
"57798","Retinal tack",""
"64149","Pharmaceutical cooling block",""
"35453","Haemofiltration system",""
"61201","Atherectomy system lubricant",""
"58795","Urinary catheter/drainage bag connection facilitator",""
"62769","Epicardial catheter introduction set",""
"60920","Infant-hammock bed mattress",""
"59371","Remotely-controlled tissue expander remote control",""
"59370","Remotely-controlled tissue expander",""
"47165","Two-point aesthesiometer",""
"66552","Lipoteichoic acid (LTA)/lipopolysaccharide (LPS) IVD, kit, rapid ICT, clinical",""
"67086","Irreversible electroporation system probe connection electrode",""
"67085","Irreversible electroporation system percutaneous probe",""
"48026","Tissue extraction bag introducer",""
"67125","Opioid use disorder (OUD) genotyping IVD, kit, nucleic acid technique (NAT)",""
"41023","Skin-tumour low-voltage therapeutic x-ray system",""
"43295","Helium/oxygen quick-connect coupling, male",""
"61458","Tracheal pressure catheter",""
"37932","Helium/oxygen quick-connect coupling, female",""
"62930","Multiple Staphylococcus species nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"47297","Chlamydia pneumoniae nucleic acid IVD, control",""
"48722","Poliovirus immunoglobulin M (IgM) antibody (serotypes PV1-PV3) IVD, calibrator",""
"65069","Cardiac transseptal access electrosurgical catheter, reprocessed",""
"65040","Cardiac transseptal needle, reprocessed",""
"52827","Schistosoma mansoni total antibody IVD, calibrator",""
"37172","Patient monitoring system module, intracardiac oximetry",""
"65809","Percutaneous non-endoscopic instrument access cannula",""
"45124","Ophthalmic fibreoptic light instrument, reusable",""
"59528","Hereditary cerebral haemorrhage with amyloidosis (Dutch type) IVD, kit, nucleic acid technique (NAT)",""
"64611","Temporary cardiac pacing guidewire",""
"64781","Thrombin haemostatic agent, non-antimicrobial",""
"64782","Thrombin haemostatic agent, antimicrobial",""
"64268","Gas sampling line filter, reusable",""
"64561","Epicardial radio-frequency ablation probe, open-surgery",""
"37847","Bare-metal colonic stent",""
"32640","Bare-metal duodenal stent",""
"64464","Gastrostomy tube kit, non-medicated",""
"58004","Bare-metal ureteral stent",""
"45227","Root canal obturation kit",""
"58493","Ultrasound-guided intrauterine radio-frequency ablation system handpiece/electrode",""
"64353","Ultrasound-guided radio-frequency ablation system software",""
"58489","Ultrasound-guided intrauterine radio-frequency ablation system ultrasound control unit",""
"36989","Environmental sensor",""
"59694","Neurofibromatosis type 1 IVD, control",""
"61801","Blood pressure cuff, reprocessed",""
"46617","Tissue saturation oximeter sensor, reprocessed",""
"49598","Herpes simplex virus 2 (HSV2) immunoglobulin G (IgG) antibody IVD, reagent",""
"49572","Herpes simplex virus 1 (HSV1) immunoglobulin G (IgG) antibody IVD, reagent",""
"49060","West Nile virus immunoglobulin G (IgG) antibody IVD, reagent",""
"49059","West Nile virus immunoglobulin G (IgG) antibody IVD, control",""
"49058","West Nile virus immunoglobulin G (IgG) antibody IVD, calibrator",""
"49054","West Nile virus immunoglobulin M (IgM) antibody IVD, reagent",""
"52753","Herpes simplex virus 2 (HSV2) immunoglobulin G (IgG) antibody IVD, calibrator",""
"49555","Herpes simplex virus 1 & 2 (HSV1 & 2) immunoglobulin G (IgG)/IgM antibody IVD, control",""
"49053","West Nile virus immunoglobulin M (IgM) antibody IVD, control",""
"49545","Herpes simplex virus 1 & 2 (HSV1 & 2) immunoglobulin G (IgG) antibody IVD, reagent",""
"51053","Legionella pneumophila total antibody IVD, reagent",""
"51080","Legionella pneumophila immunoglobulin A (IgA)/IgG/IgM antibody IVD, reagent",""
"52740","Red cell antibody eluting IVD, reagent",""
"65844","Helicobacter pylori immunoglobulin G (IgG) antibody IVD, kit, rapid ICT, clinical",""
"51756","Beta-haemolytic Group B Streptococcus nucleic acid IVD, reagent",""
"59062","Radiation attenuating polyisoprene surgical/procedural glove",""
"45520","Blood cell freeze/thaw system set",""
"58826","Protease IVD, kit, rapid ICT, clinical",""
"51777","Streptococcus pneumoniae antigen IVD, control",""
"51770","Streptococcus pneumoniae antigen IVD, kit, rapid ICT, clinical",""
"52313","Multiple Plasmodium species antigen IVD, control",""
"55934","Red cell glucose-6-phosphate dehydrogenase (G6PD) IVD, kit, rapid ICT, clinical",""
"60575","Nuclear matrix protein 22 IVD, reagent",""
"60571","Nuclear matrix protein 22 IVD, kit, enzyme immunoassay (EIA)",""
"55784","Quetiapine IVD, reagent",""
"66499","Total immunoglobulin E (IgE total) IVD, kit, rapid ICT, clinical",""
"36455","Light meter",""
"13951","Anaesthesia instrument table",""
"63345","Electrical impedance navigation spinal needle",""
"44073","Implantable incontinence-control electrical stimulation system programmer, line-powered",""
"62721","Instrument inspection scope",""
"41568","External facial prosthesis",""
"40860","Radiation therapy treatment planning computer",""
"47761","Intravascular/intracavitary-circulation hyperthermia system set",""
"47760","Intravascular/intracavitary-circulation hyperthermia system",""
"63458","Infant whole-body immobilizer, single-use",""
"58992","Partial-resurfacing knee femur prosthesis",""
"61413","Subchondral bone needling device lever, single-use",""
"61412","Subchondral bone needling device handle",""
"53774","Immunoglobulin D subclass (IgD subclass) IVD, reagent",""
"57308","Polyvalent human immunoglobulin antibody IVD, reagent",""
"53762","Immunoglobulin A subclass (IgA subclass) IVD, reagent",""
