"code","description","relatedEmdnCodes"
"65099","Central venous catheter repair kit",""
"37552","Fallopian tube catheterization kit",""
"67060","Suprapubic catheter introducer, single-use",""
"55842","Biliary manometric catheter",""
"46451","Salivary gland catheter",""
"35009","Over-guidewire oesophageal dilator",""
"61910","Colonic decompression tube",""
"18673","Blood flowmeter catheter, Doppler",""
"45161","Pacing lead extraction kit, single-use",""
"47025","Pacing/defibrillation lead extraction expander",""
"18105","Chorionic villus sampling catheter",""
"46944","Test tube heater",""
"47978","Foetal membrane manipulator",""
"62396","Foetal bladder shunt",""
"47993","Epididymal fluid aspiration catheter",""
"62250","Myoma screw, single-use",""
"63257","Urethral/suprapubic catheter valve-connector",""
"46843","Ureteropelvic balloon catheter",""
"56655","Encapsulating-tissue dilation sheath",""
"38564","Jejunostomy tube",""
"38614","Dental bridge, metal-ceramic",""
"58073","Polymeric dental bur",""
"44728","Dental shaded pontic kit",""
"47906","Custom-made dental composite resin kit",""
"48101","Dental photo-activated disinfection system handpiece light guide",""
"35880","Examination/treatment table paper",""
"63780","Laboratory instrument/analyser absorbent liner IVD",""
"37208","Patient monitoring system module, electromyographic",""
"63468","Dental implant stability resonance frequency analysis peg",""
"62959","Dental implant/syringe connector",""
"64609","Implantable craniofacial bone distractor expansion tool, professional",""
"63694","Sonic endodontic broach",""
"38584","Bite registration rim wax, plate",""
"65061","Dental cuspidor drain trap",""
"63721","Endodontic enlarger, single-use",""
"61057","Implantable-device infection control barrier",""
"64355","Dental implant abutment trial",""
"57948","Dental guided surgery reference pin",""
"55846","Blade endosteal dental implant, two-piece",""
"48004","Dental bone matrix implant, metallic",""
"66253","Dental/maxillofacial surgical mesh, metal/polymer",""
"40983","Diagnostic-imaging photographic film, self-developing",""
"43589","Bare-metal tracheal/bronchial stent",""
"64206","Pylorus guide-cannula",""
"65232","Peritoneal lavage catheterization support kit",""
"47101","Cardiac septostomy catheter, blade",""
"35168","Lymphangiography kit",""
"61555","Percutaneous radio-frequency ablation probe cannula, reusable",""
"55834","Press-fit hip femur prosthesis, one-piece",""
"47905","Orthopaedic medialization instrument",""
"30040","Portable ramp",""
"40504","Hand-held urinal, reusable",""
"46293","Sitz bath kit, reusable",""
"31698","Shower head adjustment adaptor",""
"40747","Electric-motor-driven wheelchair, attendant-controlled",""
"31131","Assistive automobile seatbelt/harness",""
"60422","Gel-filled bed mattress",""
"15799","Food tray, reusable",""
"40506","Laundry bag rack/stand",""
"11090","Cubicle curtain, reusable",""
"17512","Infant oral pacifier",""
"37782","Vacuum suction regulator/regulation set, thoracic",""
"30154","Assistive non-gripping reach extender",""
"40880","Assistive bathing sponge",""
"64620","Wheelchair back rest positioner pin",""
"35186","Water-filled bed mattress",""
"41892","Assistive drinking cup",""
"33886","Assistive bathing scrub brush",""
"60703","Ultrasonic lithotripsy system probe, single-use",""
"37337","Ocular occluder/Maddox rod",""
"47098","Pneumatic lithotripsy system handpiece",""
"44963","Endoscope lens cleaner, gas/fluid, reusable",""
"36640","Flexible fibreoptic ureteroscope",""
"62965","Oesophageal warming balloon catheter",""
"60859","Larynx prosthesis",""
"11339","Middle ear drill bit",""
"48142","Paranasal sinus guide-catheter",""
"35288","Ear wick, biodegradable",""
"35528","Surgical/emergency suction cannula, illuminating, reusable",""
"60394","ENT cartilage cutter blade",""
"33405","Sacculotomy tack inserter",""
"46685","Flexible endoscopic stone-retrieval forceps, single-use",""
"47577","Medium-wave diathermy treatment system electrode, active",""
"60261","Foetal/maternal multiple physiological parameter electronic-signal simulator",""
"18027","Laparoscope laser coupler",""
"35039","Epicardial pacing lead",""
"62715","Epicardial pacing lead inserter",""
"55932","Red cell glucose-6-phosphate dehydrogenase (G6PD) IVD, kit, enzyme fluorescence",""
"62181","Multiple clinical chemistry analyser IVD, point-of-care",""
"60442","Newborn metabolic screen/congenital disorder IVD, reagent",""
"60440","Newborn metabolic screen/congenital disorder IVD, calibrator",""
"48035","Intraocular gas cylinder regulator",""
"16635","Freon gas cartridge",""
"36892","Ether anaesthesia vaporizer",""
"63500","Paediatric urine collection nappy",""
"64082","Silicone gel-filled breast implant, textured-surface",""
"34178","Invasive breast implant sizer, fixed, single-use",""
"64081","Silicone gel-filled breast implant, smooth-surface",""
"45187","Skin-port tissue expander",""
"46583","Tissue expander injection port locator",""
"38062","Oxidase production microbial reagent IVD",""
"64046","Beta-lactamase activity IVD, kit, mass spectrometry",""
"61044","Multiple-type meningitis pathogen nucleic acid IVD, reagent",""
"42733","Beta-lactamase detection reagent IVD",""
"42624","Sputum liquefaction/decontamination reagent IVD",""
"50931","Escherichia coli antibody IVD, reagent",""
"43702","Hippurate hydrolase microbial reagent IVD",""
"51142","Multiple Mycobacterium species culture isolate identification IVD, reagent",""
"35998","Pyrrolidonyl arylamidase (PYR) microbial reagent IVD",""
"43509","Voges-Proskauer (VP) microbial reagent IVD",""
"42735","Bile solubility microbial reagent IVD",""
"51838","Multiple Vibrio species culture isolate identification IVD, kit",""
"62108","Candida albicans microbial identification reagent IVD",""
"36016","Trehalose utilization microbial reagent IVD",""
"62160","Culture medium nutrient supplement IVD",""
"63835","Antifungal susceptibility testing disc IVD",""
"64799","Knee stem prosthesis trial",""
"62303","Acetabulum prosthesis trial, prefabricated, single-use",""
"60385","Atrial septal defect sizing plate",""
"60260","Foetal/maternal multiple physiological parameter simulation kit",""
"64048","Microwave ablation system probe planar-coagulation guide",""
"58037","Vitrectomy contact lens, reusable",""
"59012","Peripheral nerve-block blunt needle access cannula",""
"66881","Surgical/procedural instrument transport cabinet",""
"56300","Liquid nitrous oxide coaxial tubing",""
"37456","Pillow cover, single-use",""
"61949","Personal care kit",""
"41551","Liquid skin soap",""
"41471","Bar skin soap",""
"65175","Operating room turnover kit",""
"54531","Faecal occult blood IVD, kit, rapid colorimetric, clinical",""
"63096","Tuberculin/allergy syringe/needle, basic",""
"50230","Rhinovirus antigen IVD, control",""
"57622","Survivin protein IVD, calibrator",""
"47462","Suture knot-tying device",""
"64565","Pericardioscopic access cannula",""
"45454","Cardiac ablation system applicator introducer/sizer",""
"34181","Body/limb elastic exerciser",""
"36228","Hip orthosis",""
"63490","Paediatric dorsiflexion slant board",""
"42808","Chair lift/transporter",""
"13544","Toe separator",""
"13565","Bunion shield",""
"10668","Cast shoe, reusable",""
"59098","Orthotic insole, prefabricated, antimicrobial",""
"10335","Bedpan liner",""
"65192","Calf/shin orthosis",""
"41583","Freestanding support rail",""
"11062","Crutch pad",""
"66117","Absorbent underpad, non-antimicrobial, reusable",""
"65696","Walking/running assistive sock",""
"31197","Assistive cutlery",""
"37939","Patient carrying harness",""
"36296","High-efficiency filter air cleaner, stationary",""
"62929","Dental restoration fixation cleaning solution",""
"11434","Intracardiac catheter-tip electrode",""
"36345","Haemodialysis bicarbonate solution preparation mixer",""
"46087","Ozone generator, portable",""
"67203","Wearable electric massager",""
"45793","Activated clotting time (ACT) IVD, control",""
"53176","Neonatal trypsin IVD, kit, chromogenic",""
"58377","Total testosterone IVD, kit, radioimmunoassay",""
"59373","Galactose IVD, kit, enzyme fluorescence",""
"58374","Dehydroepiandrosterone sulfate (DHEAS) IVD, kit, radioimmunoassay",""
"58367","Total cortisol IVD, kit, radioimmunoassay",""
"54457","Vitamin B12 IVD, kit, radioimmunoassay",""
"54385","Thyroid stimulating hormone (TSH) IVD, kit, radioimmunoassay",""
"54420","Reverse triiodothyronine (reverse T3) IVD, kit, radioimmunoassay",""
"54415","Free triiodothyronine (FT3) IVD, kit, radioimmunoassay",""
"58321","Total thyroxine (TT4) IVD, kit, radioimmunoassay",""
"53225","Conjugated sulfalithocholic acid (SLCG) IVD, kit, radioimmunoassay",""
"54058","Aldosterone IVD, kit, radioimmunoassay",""
"46346","Paediatric blood donor set",""
"65764","Surgical dual-component administration set",""
"42039","Oxygen low pressure hose",""
"58757","Spine thermoplastic splint system",""
"37008","Rocking infant bed, electric",""
"58911","Arthritis transcutaneous electrical joint stimulation system",""
"46845","Ambulatory non-insulin infusion pump, mechanical, reusable",""
"17826","Colonoscope stiffener",""
"35447","Cardiopulmonary stress exercise monitoring system computer",""
"17819","Wheelchair/occupant lift",""
"17817","Stairlift, platform",""
"44081","Home healthcare information system application software",""
"17415","Cytotoxic material spill kit",""
"62205","Glycated haemoglobin (HbA1c) monitoring system IVD, home-use",""
"35038","Foetal scalp electrode, spiral",""
"13913","Antiseptic skin swab",""
"10481","Postsurgical brassiere, non-antimicrobial",""
"11172","Preformed complete denture",""
"61732","Ambulatory non-insulin infusion pump, mechanical, single-use",""
"33618","Liquid-crystal patient thermometer, single-use",""
"65509","Dermatological laser beam producing handpiece",""
"46088","Ozone generator, stationary",""
"61914","Subcutaneous implantation kit, non-medicated",""
"61930","Implantable glucose monitoring system sensor",""
"61915","Implantable glucose monitoring system",""
"61912","Implantable glucose monitoring system transmitter",""
"66492","Radiology table extension",""
"42577","Physical therapy table, line-powered",""
"62234","Home-use dental cement",""
"53383","Total fatty acid IVD, reagent",""
"53442","Lipoprotein A IVD, reagent",""
"51747","Beta-haemolytic Group B Streptococcus antigen IVD, kit, rapid ICT, clinical",""
"63387","Neurological visible-light phototherapy unit, home-use",""
"11159","Dental restorative gold",""
"59077","Drug/toxicology adulteration IVD, kit, spectrophotometry",""
"52927","Aldolase IVD, reagent",""
"53079","Lactate dehydrogenase (LDH) multiple isoenzyme IVD, reagent",""
"53245","Creatine IVD, kit, spectrophotometry",""
"57269","Free plasma haemoglobin IVD, kit, enzyme immunohistochemistry",""
"55018","LDL (low density lipoprotein) antibody (anti-LDL) IVD, kit, enzyme immunoassay (EIA)",""
"58914","Cystatin C IVD, kit, enzyme immunoassay (EIA)",""
"17581","Cardiopulmonary bypass system valve, unidirectional flow/pressure control",""
"58830","Cardiopulmonary bypass cannula holder set",""
"47799","Cardioplegia cannula",""
"53392","High density lipoprotein (HDL) cholesterol IVD, kit, mass spectrometry",""
"53610","Afamin IVD, kit, nephelometry/turbidimetry",""
"53588","Urea IVD, calibrator",""
"52857","Glucose/haemoglobin (Hb) IVD, reagent",""
"41843","Calcium (Ca2+) IVD, control",""
"52881","Magnesium (Mg2+) IVD, calibrator",""
"53601","Albumin-globulin ratio IVD, reagent",""
"52890","Inorganic phosphate (PO43-) IVD, control",""
"55019","LDL (low density lipoprotein) antibody (anti-LDL) IVD, calibrator",""
"53097","Lactate dehydrogenase 2 (LDH-2) isoenzyme IVD, calibrator",""
"53090","Lactate dehydrogenase 4 (LDH-4) isoenzyme IVD, kit, electrophoresis",""
"52209","Cryptosporidium parvum immunoglobulin A (IgA)/IgG/IgM antibody IVD, reagent",""
"53004","Total creatine kinase (CK) IVD, calibrator",""
"53589","Urea IVD, control",""
"52952","Aspartate aminotransferase (AST) isoenzyme IVD, control",""
"55949","Red cell glucose phosphate isomerase (GPI) IVD, reagent",""
"30829","Hepatitis C virus total antibody IVD, kit, rapid ICT, clinical",""
"30871","Hepatitis B virus e-antigen total antibody IVD, calibrator",""
"30972","Echinococcus granulosus/E. multilocularis immunoglobulin G (IgG) antibody IVD, control",""
"52059","Candida albicans immunoglobulin G (IgG) antibody IVD, control",""
"52061","Candida albicans immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"49290","Measles virus immunoglobulin G (IgG) antibody IVD, kit, complement fixation test (CFT)",""
"52697","Anti-E [RH0003] antibody screen IVD, control",""
"52217","Echinococcus multilocularis immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"52198","Cryptosporidium parvum immunoglobulin A (IgA) antibody IVD, kit, enzyme immunoassay (EIA)",""
"50272","Rubella virus immunoglobulin G (IgG)/IgM antibody IVD, kit, fluorescent immunoassay",""
"52036","Multiple Candida species immunoglobulin A (IgA)/IgG/IgM antibody IVD, kit, enzyme immunoassay (EIA)",""
"55004","Jo-1 antibody IVD, kit, fluorescent immunoassay",""
"55127","Scleroderma-70 antibody (anti-Scl-70) IVD, reagent",""
"55133","SSB/La antibody (Sjogren's antibody) IVD, reagent",""
"55130","SSA/Ro antibody (Sjogren's antibody) IVD, reagent",""
"55146","Smith antibody (anti-Sm) IVD, reagent",""
"61971","Helicobacter pylori immunoglobulin G (IgG) antibody IVD, kit, chemiluminescent immunoassay",""
"48194","Multiple infectious organism/newborn TORCH screen IVD, kit, enzyme immunoassay (EIA)",""
"37300","Multiple antibacterial minimum inhibitory concentration (MIC) IVD, kit",""
"61791","NMR spectroscopy analysis specimen preparation/calibration kit IVD",""
"53208","Ammonia IVD, reagent",""
"60640","Multiple acute kidney injury (AKI) marker IVD, control",""
"34979","Rigid optical culdoscope",""
"64225","Pneumatic dental power tool system handpiece tip, reusable",""
"49908","Borna disease virus neutralizing antibody IVD, kit, fluorescent immunoassay",""
"64305","Hazardous chemical decontamination agent, professional",""
"58705","Tracheostoma protective filter",""
"62211","Invasive/noninvasive vascular ultrasound probe",""
"36938","Electroencephalograph tester",""
"53334","Beta-hydroxybutyrate IVD, reagent",""
"53133","N-acetyl-beta-D-glucosaminidase (NAG) IVD, calibrator",""
"53134","N-acetyl-beta-D-glucosaminidase (NAG) IVD, control",""
"53130","Myeloperoxidase (MPO) IVD, control",""
"53129","Myeloperoxidase (MPO) IVD, calibrator",""
"53135","N-acetyl-beta-D-glucosaminidase (NAG) IVD, reagent",""
"66160","Lipoprotein-associated phospholipase A2 (Lp-PLA2) IVD, control",""
"53155","Phospholipase A2 IVD, kit, spectrophotometry",""
"54239","Insulin IVD, reagent",""
"45933","Adenosine deaminase (ADA) IVD, control",""
"45932","Adenosine deaminase (ADA) IVD, calibrator",""
"52921","Adenosine deaminase (ADA) IVD, kit, spectrophotometry",""
"45773","5-Nucleotidase IVD, control",""
"45772","5-Nucleotidase IVD, calibrator",""
"53136","5-Nucleotidase IVD, kit, spectrophotometry",""
"53110","Lipase IVD, control",""
"42091","Insulin IVD, calibrator",""
"42218","Retinol binding protein IVD, control",""
"42217","Retinol binding protein IVD, calibrator",""
"52897","Sodium (Na+) IVD, calibrator",""
"52894","Potassium (K+) IVD, control",""
"55408","Lithium therapeutic drug monitoring IVD, control",""
"62341","Blood pressure cuff inflator, electronic",""
"62335","Blood pressure cuff multichannel valve unit",""
"62334","Blood pressure cuff deflator",""
"47688","Peripheral vascular haemodynamic measurement application software",""
"62330","Blood pressure cuff inflation timer",""
"62333","Plethysmography strain transducer",""
"34013","Visual-reinforcement audiometer",""
"61427","Visual-reinforcement-audiometry reward system",""
"45218","Radio-frequency skin contouring system generator",""
"49689","Epstein-Barr virus (EBV) heterophile antibody IVD, kit, rapid ICT, clinical",""
"41349","Allergen-specific immunoglobulin E (IgE) antibody IVD, control",""
"63042","Assay container IVD, reusable",""
"37763","Total immunoglobulin E (IgE total) IVD, control",""
"54952","Glomerular basement membrane antibody (Goodpasture antibody) IVD, kit, enzyme immunoassay (EIA)",""
"54986","Intrinsic factor/parietal cell antibody IVD, kit, enzyme immunoassay (EIA)",""
"63578","Aldosterone IVD, kit, enzyme immunoassay (EIA)",""
"53776","Total immunoglobulin E (IgE total) IVD, kit, enzyme immunoassay (EIA)",""
"53863","Interleukin-6 receptor (IL-6r) IVD, kit, enzyme immunoassay (EIA)",""
"54175","Trisomy 21-risk hormone IVD, kit, chemiluminescent immunoassay",""
"54375","Thyroglobulin IVD, kit, chemiluminescent immunoassay",""
"54409","Thyroxine binding globulin (TBG) IVD, kit, chemiluminescent immunoassay",""
"63762","Free testosterone IVD, kit, chemiluminescent immunoassay",""
"67010","Dehydroepiandrosterone (DHEA) IVD, kit, chemiluminescent immunoassay",""
"66161","Helicobacter pylori immunoglobulin M (IgM) antibody IVD, kit, chemiluminescent immunoassay",""
"65628","Helicobacter pylori immunoglobulin A (IgA) antibody IVD, kit, chemiluminescent immunoassay",""
"58384","Surgical patient shirt",""
"54061","Alpha-fetoprotein (AFP) IVD, kit, enzyme immunoassay (EIA)",""
"53993","Transferrin/transferrin isoform IVD, kit, enzyme immunoassay (EIA)",""
"67006","Folate (vitamin B9) IVD, kit, enzyme immunoassay (EIA)",""
"67074","Multiple thyroid hormone uptake (T-uptake) IVD, kit, enzyme immunoassay (EIA)",""
"54361","Sex hormone binding globulin (SHBG) IVD, kit, enzyme immunoassay (EIA)",""
"59219","Neonatal thyroxine (neonatal T4) IVD, kit, enzyme immunoassay (EIA)",""
"58351","Pregnancy-associated plasma protein A (PAPP-A) IVD, kit, radioimmunoassay",""
"63729","Creatine kinase myocardial isoenzyme (CKMB) IVD, kit, enzyme immunoassay (EIA)",""
"58309","Alpha-fetoprotein (AFP) IVD, kit, radioimmunoassay",""
"66987","Vitamin B12 IVD, kit, enzyme immunoassay (EIA)",""
"53992","Transferrin/transferrin isoform IVD, kit, chemiluminescent immunoassay",""
"54454","Folate (vitamin B9) IVD, kit, radioimmunoassay",""
"51018","Helicobacter pylori immunoglobulin A (IgA)/IgG antibody IVD, control",""
"38273","Thyroxine binding globulin (TBG) IVD, control",""
"45207","Short-wave diathermy treatment system, professional",""
"62049","Ethanol (ETOH) IVD, kit, rapid colorimetric, clinical",""
"35677","Orbital rim prosthesis",""
"62139","Wound therapy ultrasound system generator",""
"52483","Trypanosoma cruzi immunoglobulin G (IgG) antibody IVD, control",""
"42104","Human T-cell lymphotrophic virus 2 (HTLV2) nucleic acid IVD, control",""
"49935","Ebola virus nucleic acid IVD, control",""
"62153","Video capsule endoscopy system capsule introducer",""
"62993","Neurosurgical retraction obturator mounting rod",""
"62992","Neurosurgical retraction cannula manipulation tool",""
"65748","Neurosurgical retraction obturator/probe adaptor",""
"63211","Surgical probe/cannula bending tool",""
"62989","Neurosurgical retraction obturator",""
"45212","Multi-modality skin contouring system applicator, infrared light",""
"37936","Nitrous oxide low pressure hose",""
"37979","Oxygen quick-connect coupling, female",""
"66373","Mixed-respiratory-gas low pressure hose",""
"16953","Inhalational analgesia unit",""
"35843","Ambulance stretcher, manual",""
"63222","Cardiopulmonary resuscitation mouthpiece/cover",""
"38717","Electron beam sterilizer",""
"64079","White blood cell differential count recorder IVD, non-powered",""
"63175","Thyroid stimulating hormone (TSH) IVD, kit, rapid ICT, self-testing",""
"45404","Dental abrasive air jet system control unit",""
"62268","MRI-guided laser interstitial thermal therapy system beam guide",""
"62267","MRI-guided laser interstitial thermal therapy system",""
"62269","MRI-guided laser interstitial thermal therapy system beam guide driver",""
"42739","Multiple anaerobic bacteria species culture isolate differentiation disc IVD",""
"50418","Multiple gram negative bacteria species culture isolate identification IVD, reagent",""
"42653","Atmospheric generation IVD, control",""
"61992","Vancomycin/colistin selective isolation disc IVD",""
"35648","Novobiocin differentiation disc IVD",""
"53528","Porphyrin precursor IVD, reagent",""
"51839","Multiple Vibrio species culture isolate identification IVD, reagent",""
"51603","Multiple Shigella species antigen IVD, reagent",""
"51265","Pseudomonas aeruginosa antigen IVD, reagent",""
"42723","Cefoxitin differentiation disc IVD",""
"58610","Haemophillus species agar identification medium IVD",""
"42341","Fluoride gel",""
"61338","Eye dropper bottle",""
"55113","Rheumatoid factor IVD, reagent",""
"58194","Unsaturated iron binding capacity (UIBC) IVD, calibrator",""
"56253","Coagulation factor XIII IVD, calibrator",""
"41258","Alpha-1-microglobulin IVD, calibrator",""
"56055","Coagulation factor XIII IVD, reagent",""
"53994","Transferrin/transferrin isoform IVD, reagent",""
"51746","Beta-haemolytic Group A Streptococcus streptolysin O antibody IVD, reagent",""
"53924","Alpha-1-microglobulin IVD, reagent",""
"53959","Prealbumin (transthyretin) IVD, reagent",""
"53448","Apolipoprotein B (Apo B) IVD, reagent",""
"53738","Haptoglobin IVD, reagent",""
"53607","Alpha-1-acid glycoprotein (orosomucoid) IVD, reagent",""
"53686","Complement components C3/C3c IVD, reagent",""
"53444","Apolipoprotein A-I (Apo A1) IVD, reagent",""
"53186","Trypsin-alpha-1-antitrypsin complex (elastase) IVD, reagent",""
"62441","Cryolipolysis skin/body contouring system",""
"56309","Cryolipolysis body contouring system applicator",""
"56312","Cryolipolysis body contouring system program card",""
"56310","Cryolipolysis body contouring system applicator liner",""
"56308","Cryolipolysis body contouring system control unit",""
"56311","Cryolipolysis body contouring system gel pad",""
"40743","Nuclear medicine system synchronizer",""
"40745","X-ray system synchronizer",""
"38302","Remote-afterloading brachytherapy source",""
"38411","Bronchial brachytherapy system applicator, remote-afterloading",""
"62963","Coccidioides immitis immunoglobulin G (IgG)/IgM antibody IVD, kit, enzyme immunoassay (EIA)",""
"52116","Sporothrix schenckii total antibody IVD, kit, agglutination",""
"52095","Histoplasma capsulatum total antibody IVD, reagent",""
"52080","Coccidioides immitis total antibody IVD, kit, rapid agglutination, clinical",""
"52083","Coccidioides immitis total antibody IVD, reagent",""
"52068","Candida albicans immunoglobulin G (IgG)/IgM antibody IVD, reagent",""
"52085","Histoplasma capsulatum antigen IVD, kit, enzyme immunoassay (EIA)",""
"52022","Blastomyces dermatitidis total antibody IVD, reagent",""
"52093","Histoplasma capsulatum total antibody IVD, kit, complement fixation test (CFT)",""
"52079","Coccidioides immitis total antibody IVD, kit, complement fixation test (CFT)",""
"52121","Sporothrix schenckii total antibody IVD, reagent",""
"64947","Agar medium preparation kit IVD",""
"32446","Histoplasma capsulatum total antibody IVD, control",""
"55301","Streptomycin therapeutic drug monitoring IVD, calibrator",""
"33372","Cryptococcus neoformans antigen IVD, control",""
"52021","Blastomyces dermatitidis total antibody IVD, control",""
"51986","Multiple Aspergillus species total antibody IVD, control",""
"51987","Multiple Aspergillus species total antibody IVD, reagent",""
"52013","Aspergillus fumigatus total antibody IVD, control",""
"52014","Aspergillus fumigatus total antibody IVD, reagent",""
"52011","Aspergillus fumigatus total antibody IVD, kit, complement fixation test (CFT)",""
"51185","Mycobacterium tuberculosis immunoglobulin A (IgA) antibody IVD, reagent",""
"61824","Oral Candida wipe",""
"45292","Chest-percussion airway secretion-clearing system",""
"60508","Hand-held cryosurgical system handpiece tip",""
"62219","Home-use magnetic neural stimulator",""
"62499","Dental prosthesis thermal detacher",""
"62500","Dental prosthesis thermal detacher tip",""
"43533","Sputum specimen liquefaction/decontamination kit IVD",""
"57939","Faecal parasite specimen concentration kit IVD",""
"43530","Anaerobic (AnO2) atmospheric generation IVD",""
"58008","Laboratory pump, vacuum",""
"41830","Total bilirubin IVD, calibrator",""
"47988","Bilirubinometer IVD",""
"44736","Orthodontic appliance cleanser",""
"50274","Rubella virus immunoglobulin G (IgG)/IgM antibody IVD, control",""
"42225","Multiple systemic lupus erythematosus (SLE)-associated antibody IVD, control",""
"51745","Beta-haemolytic Group A Streptococcus streptolysin O antibody IVD, control",""
"48712","Poliovirus antigen (serotypes PV1-PV3) IVD, kit, enzyme immunoassay (EIA)",""
"50276","Rubella virus total antibody IVD, kit, rapid agglutination, clinical",""
"57863","Microplate reader IVD, manual",""
"44704","Uric acid IVD, calibrator",""
"65532","Spinal cord/peripheral nerve implantable analgesic electrical stimulation system pulse generator, extracorporeal",""
"30908","Perceptual-coordination assistive training device",""
"65511","Thrombectomy aspiration management software",""
"65392","Mental health/function therapeutic software, virtual reality",""
"44469","Anaesthesia unit, portable",""
"22073","Cryogenic laboratory freezer, liquid nitrogen",""
"55975","Foeto-maternal haemorrhage/Kleihauer test IVD, kit, fluorescent activated cell sorting/flow cytometry (FACS/Flow)",""
"41392","Erythropoietin (EPO) IVD, control",""
"55871","Platelet count IVD, control",""
"56029","Coagulation factor VIII-associated antigen IVD, control",""
"60499","Coagulation factor XIII A subunit IVD, control",""
"56072","Coagulation factor prekallikrein/kallikrein IVD, control",""
"67059","Endoscopic catheter introducer",""
"58451","Fibrin sealant biochemical preparation/application kit, endoscopic",""
"61828","Soft-tissue ultrasonic surgical system transducer/tip",""
"61806","Bone-resection orthopaedic reamer, reprocessed",""
"64384","Surgical tamp, single-use",""
"47749","Orthopaedic fixation plate bending insert, single-use",""
"62321","Faecal-incontinence vaginal insert sizer",""
"62320","Faecal-incontinence vaginal insert pump",""
"62319","Faecal-incontinence vaginal insert",""
"62322","Faecal-incontinence vaginal insert trial",""
"65914","Multiple-type osteoarticular pathogen nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"61043","Multiple-type meningitis pathogen nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"17983","Infectious waste spill kit",""
"17803","Infectious waste absorbent",""
"46987","Myoglobin IVD, kit, rapid ICT, clinical",""
"12135","Insect bite/sting kit",""
"58392","Rectal suction biopsy system",""
"36696","Anaesthetic gas scavenging unit",""
"36310","Contrast medium conservation system",""
"62296","Liquid-crystal patient thermometer, reusable",""
"17436","Laboratory thermometer",""
"47147","ENT chair, mechanical",""
"10789","Blood donor chair/couch",""
"58159","Vertebral body cement-containing implant",""
"41573","Cervical spine cushion",""
"58832","Migraine-therapy peripheral nerve electrical stimulator",""
"66742","Surgical drape clip, single-use",""
"35625","Laundry/linen trolley cover",""
"32274","Soft-rubber bed mattress overlay",""
"32994","Seat toilet pan",""
"10790","Cardiopulmonary rehabilitation chair, manual",""
"35192","Soft-rubber chair cushion",""
"61135","Microbial medical gas filter, reusable",""
"34975","Cricothyrotome, reusable",""
"34497","Acupuncture point detector",""
"58882","Prostatic retraction implant",""
"36274","Electroencephalographic electronic-signal simulator",""
"46125","Carboxymethylcellulose sodium denture adhesive",""
"60407","Electrophoresis chamber IVD",""
"60951","Hevea-latex surgical glove, non-powdered, antimicrobial",""
"66724","Panniculus skin-adhesive retractor, reusable",""
"34162","Bipolar humeral head outer component",""
"58726","Mobile extracorporeal gas exchange system catheter kit",""
"46849","Circulatory assist transseptal cannula",""
"64942","Intravenous access site infiltration/extravasation monitoring system sensor",""
"62254","Intravenous access site infiltration/extravasation monitoring system monitor",""
"64943","Intravenous access site infiltration/extravasation monitoring system transceiver",""
"62253","Intravenous access site monitoring system fibreoptic cable, reusable",""
"62255","Intravenous access site monitoring system fibreoptic cable holder",""
"35337","Nipple shielding teat, reusable",""
"12463","Breast pump support kit, single-use",""
"45136","Breast milk bag",""
"63828","Dental suction system activation valve",""
"45829","Dura mater graft, bovine",""
"59099","Meniscus biomatrix implant, animal-derived",""
"64428","Ultrasonic skin surface treatment unit",""
"44807","Medical gas pipeline system",""
"42570","Nitrous oxide quick-connect coupling, male",""
"55075","Intrinsic factor/parietal cell antibody IVD, kit, fluorescent immunoassay",""
"51466","Rickettsia rickettsii antigen IVD, kit, agglutination",""
"50678","Multiple Campylobacter species culture isolate antigen IVD, kit, agglutination",""
"51302","Multiple Rickettsia species (typhus group) antigen IVD, kit, agglutination",""
"51420","Rickettsia conorii antigen IVD, kit, agglutination",""
"51365","Coxiella burnetii total antibody IVD, kit, fluorescent immunoassay",""
"51416","Orientia tsutsugamushi immunoglobulin A (IgA)/IgG/IgM antibody IVD, kit, fluorescent immunoassay",""
"49597","Herpes simplex virus 2 (HSV2) immunoglobulin G (IgG) antibody IVD, kit, fluorescent immunoassay",""
"51397","Ehrlichia chaffeensis immunoglobulin A (IgA)/IgG/IgM antibody IVD, kit, fluorescent immunoassay",""
"50789","Chlamydia trachomatis total antibody IVD, kit, fluorescent immunoassay",""
"50769","Chlamydia trachomatis immunoglobulin G (IgG) antibody IVD, kit, fluorescent immunoassay",""
"53683","Complement components C3/C3c IVD, kit, enzyme immunoassay (EIA)",""
"53673","Complement component C1q IVD, kit, enzyme immunoassay (EIA)",""
"54862","Adrenal antibody IVD, kit, fluorescent immunoassay",""
"55151","Striated muscle antibody IVD, kit, fluorescent immunoassay",""
"54991","Islet cell antibody IVD, kit, fluorescent immunoassay",""
"31468","Smooth muscle antibody IVD, control",""
"55080","Intrinsic factor/parietal cell antibody IVD, reagent",""
"57808","Intracardiac circulatory assist axial-pump catheter control unit",""
"61955","Allergen-specific immunoglobulin E (IgE) antibody IVD, kit, chemiluminescent immunoassay",""
