"code","description","relatedEmdnCodes"
"65345","Durable disinfectant coating",""
"60438","Multichannel gastrointestinal endoscopic guide, steerable",""
"63512","Infant acoustic earmuffs",""
"37658","Hand-held basic diagnostic x-ray system, digital",""
"65313","Diagnostic X-ray system positioning frame",""
"64687","Flat panel x-ray detector/film cassette weight-bearing protector",""
"66761","Radiological breast positioner haemostatic compression attachment",""
"47244","General-purpose intensive-care ventilator",""
"66566","Facial muscle cosmesis electrical stimulator",""
"42537","Cytology scraper, single-use",""
"64387","Sexually transmitted infection (STI) testing specimen collection kit IVD, home-use",""
"61584","Infusion pump remote control",""
"65127","Perineal cooler",""
"60943","Cancer-related multiple gene mutation/mRNA expression IVD, kit, nucleic acid technique (NAT)",""
"65947","Luteinizing hormone (LH) IVD, kit, rapid ICT, self-testing",""
"47729","Oral/vaginal sex barrier, Hevea-latex",""
"66256","Dried blood spot collection card IVD",""
"63134","Dried blood spot collection kit IVD",""
"46289","Prescription spectacle lens, non-customized",""
"65055","Intraoperative gamma radiation detection system probe, reusable",""
"64966","Respirator filter/cartridge, particulates",""
"64434","Intravascular near-infrared spectroscopy imaging system catheter",""
"31742","Cardiac mapping system workstation",""
"62863","Ear canal irrigation kit, reusable",""
"64780","Tibial nerve implantable incontinence-control electrical stimulation system",""
"67019","Disposable one-piece cranial drill",""
"47509","Guayule-latex examination/treatment glove, non-powdered",""
"62597","Ambulatory recorder conductive patch",""
"57850","Bulk oxygen concentration system",""
"60090","Reverse transcription reagent kit IVD",""
"48018","Laser fibre stripper",""
"66281","Nicotine/nicotine metabolite IVD, kit, rapid colorimetric, clinical",""
"63644","Emergency airway clearance suction pump, manual",""
"64513","Bedside monitor remote-viewing software, non-physiological parameter",""
"65683","Safe environment patient enclosure",""
"58021","Radiation therapy bolus, single-use",""
"60065","Configurable electronic form web-based application software",""
"63566","Bone/joint surgical power tool motorized handpiece/set, electric, single-use",""
"45413","Ligation clip, synthetic polymer, bioabsorbable",""
"35150","Ultraviolet ambient disinfection light",""
"40941","Radiation therapy treatment planning workstation",""
"44258","Teething device, non-fluid-filled",""
"11226","Peritoneal dialysis system",""
"64977","SARS-CoV-2 immunoglobulin M (IgM) antibody IVD, control",""
"65178","Operating table patient positioning set, single-use",""
"44344","Combination water purification system",""
"65162","Ultraviolet device disinfection chamber",""
"46325","Elevation arm sling",""
"64362","Home uroflowmetry software",""
"64600","Ultrasound imaging system tracking positioner, single-use",""
"60838","Contact lens rinsing solution",""
"63171","CPAP/BPAP unit ambient air filter, single-use",""
"63321","Opioid withdrawal/irritable bowel symptom-relief periauricular nerve percutaneous electrical stimulator",""
"64187","Antimicrobial dental prosthesis/implant plug",""
"64074","Flexible video ureteroscope, single-use",""
"47464","Intracorporeal lithotripsy suction system",""
"67567","Leukocyte deformability IVD, kit, rapid microfluidic cytometry",""
"58713","Retinal image analysis software",""
"17202","Appetite-suppression gastric balloon",""
"34908","Anaesthetist's trolley",""
"60480","Barbed polyester suture, non-antimicrobial",""
"43268","Bed mattress support platform, hydraulic",""
"66264","Alternating-pressure bed mattress system remote control",""
"66260","Intensive-care patient transport system, ventilatory support, neonatal",""
"64601","Radiation shielding table drape",""
"42345","Dental mouthwash",""
"65831","Wearable multiple vital physiological parameter monitor",""
"62698","Capnography sampling adaptor",""
"47367","Emergency airway clearance suction system, pneumatic",""
"63883","Hair-removal electrolysis system needle electrode, single-use",""
"63633","Tracheostomy tube guidewire",""
"54970","Hu antibody (anti-Hu) IVD, kit, fluorescent immunoassay",""
"64822","Public face mask, reusable",""
"57793","Public respirator, single-use",""
"64880","Biopsy syringe holder, single-use",""
"55906","Haemoglobin S (HbS) IVD, reagent",""
"56232","Haemoglobin S (HbS) IVD, control",""
"36815","Surgical fluid heating plate",""
"64886","Eye dropper bottle nozzle adaptor",""
"58133","Skin osmotic dressing, non-antimicrobial",""
"62990","Neurosurgical retraction cannula",""
"44866","Wound measure",""
"46050","Radiographic test pattern",""
"64050","Orthopaedic fluoroscopic grid software",""
"16131","Cranial resinous compound",""
"60320","MOSFET radiation therapy dosimetry system",""
"65889","Vision self-testing software",""
"67343","Intraoperative tumour margin fluorescence imaging system probe calibrator",""
"67342","Intraoperative tumour margin fluorescence imaging system probe",""
"67341","Intraoperative tumour margin fluorescence imaging system",""
"67340","Intraoperative tumour margin fluorescence imaging system probe cover/spacer",""
"13472","Scarifier",""
"64135","Patient radiation shielding pad/drape, reusable",""
"61096","Circulatory/musculoskeletal vibration therapy unit, hand-held",""
"56297","Joint cartilage biomatrix implant",""
"49620","Varicella-zoster virus (VZV) antigen IVD, reagent",""
"58385","Evaporation/filtration sample concentrator",""
"67111","Multi-purpose rehabilitation telemedicine system",""
"58016","Colorectal sizer",""
"63540","Musculoskeletal/physical therapy laser beam guide, transcutaneous",""
"17631","Single-side-support walking frame",""
"31114","Forearm support crutch",""
"35050","Gravity enema set",""
"18124","Oxygen saturation/pulse rate electronic-signal simulator",""
"58072","Acupressure wristband",""
"63268","Emergency junctional haemorrhage compression set",""
"63815","Bone collection scraper",""
"63695","Urine test strip colour chart IVD",""
"65337","Oral/upper respiratory tract specimen collection kit IVD, home-use",""
"41493","Intranasal splint, biodegradable",""
"52787","Helicobacter pylori urease IVD, kit, chromogenic",""
"61476","Carbon isotope breath test kit IVD",""
"46838","Cardiopulmonary bypass system, non-roller type",""
"48073","Exudate-absorbent first aid dressing, hydrophilic-gel, antimicrobial",""
"65718","Bone microindentation resistance measurement system",""
"11772","Footstool",""
"48184","Oral intake restriction kit",""
"61237","Noninvasive haemodynamic monitoring system",""
"46340","Penile traction splint",""
"65421","Laser speckle blood flowmeter",""
"62532","Colorectal cancer genotyping IVD, kit, nucleic acid technique (NAT)",""
"63179","Colonic bougie",""
"40951","X-ray system tube support, table mounted",""
"57891","Capillary blood collection tube IVD, ammonium heparin",""
"64700","ENFit/non-ISO80369-standardized small-bore multichannel connector",""
"48148","Temporary maxillomandibular fixation set",""
"40767","Extracorporeal ultrasound imaging transducer, mounted",""
"61908","Cardiac resuscitator, battery-powered",""
"17437","In vitro ionizing-radiation blood irradiator",""
"65034","Wearable dental procedure holding ring",""
"65035","Wearable dental procedure holding ring cleaning pad",""
"65036","Wearable dental procedure holding ring well",""
"57820","Electronic clinical breast examination system",""
"32544","Mediastinal drainage catheter, non-antimicrobial",""
"31268","Transcranial electrical stimulation system, pulsed-current",""
"40903","Radiation shielding container, transport/transfer",""
"46303","Drug-delivery iontophoresis system generator",""
"47591","Evacuated blood collection tube IVD, anticoagulant/antiglycolytic",""
"40648","Thyroid-uptake nuclear medicine system",""
"33115","Nuclear medicine phantom, anthropomorphic",""
"40738","Radioisotope calibration system",""
"60959","Analgesic PENS system",""
"60960","Analgesic PENS system probe, single-use",""
"61783","Tattoo ink, dermal",""
"38752","Assistive drinking straw",""
"62733","Injection site desensitizer, tactile, reusable",""
"65448","ENT instrument magnifying lens",""
"65447","ENT instrument light source",""
"41238","Earmould impression block insertion tool",""
"65446","ENT illuminating foreign body extraction set",""
"65445","Endaural wax extraction curette",""
"58939","Enteral feeding tube clearing kit",""
"14462","Wound irrigation kit",""
"64254","Phototherapy infant blanket",""
"13570","Wound shield",""
"65343","Ear canal drying sponge",""
"52138","Babesia microti nucleic acid IVD, calibrator",""
"52137","Babesia microti nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"62052","HIV1/HIV2/Hepatitis C virus/Hepatitis B virus nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"61193","Nucleic acid technique (NAT) chemiluminescent signal generation kit IVD",""
"61194","Nucleic acid technique (NAT) kit IVD",""
"49103","Zika virus nucleic acid IVD, calibrator",""
"63405","Appetite-suppression gastric balloon deployment device/set",""
"63343","Appetite-suppression gastric balloon inflation gas cartridge",""
"63320","Appetite-suppression gastric balloon inflation regulator",""
"63341","Gastrointestinal catheter/endoscope tracking system sensor, body-surface",""
"15928","Safety sign",""
"62592","Meibomian gland camera",""
"62688","Eyelid thermal pulsation system cable/tubing",""
"62593","Meibomian gland camera/ophthalmic interferometer",""
"62594","Ophthalmic interferometer",""
"64816","Endodontic instrument identification tag",""
"64861","Endodontic cold test foam wedge",""
"64833","Endodontic instrument-holding insert, reusable",""
"64845","Dental floss dispenser blade",""
"64823","Dental material chairside light-protection container",""
"62326","Endoscopic optical coherence tomography system",""
"62327","Endoscopic optical coherence tomography system probe",""
"61697","Blood loss estimation canister insert/label",""
"61696","Blood loss estimation application software",""
"58169","Oral/respiratory tract specimen container IVD, no additive/medium",""
"65455","Saliva collection mouthpiece IVD",""
"65459","Oral/upper respiratory tract specimen collection swab IVD",""
"62281","Total cortisol IVD, kit, enzyme immunoassay (EIA)",""
"60633","Body-orifice ultrasound imaging transducer cover, image-enhancement",""
"46434","Oesophageal bougie, single-use",""
"44120","Electronic oesophageal stethoscope, single-use",""
"52529","Arthroscopic shaver/electrosurgical system generator",""
"62991","Neurosurgical retraction cannula stabilization tool",""
"63187","Left-ventricular wireless pacing system transducer/electrode",""
"63189","Implantable pacemaker battery",""
"63188","Left-ventricular wireless pacing system sensor/transmitter",""
"36947","Video image processor",""
"35369","Baroreceptor electrical stimulation system",""
"63281","Cotton wool ball",""
"60431","Skin treatment/dressing-supportive limb/finger bandage, reusable",""
"41809","Apolipoprotein A-I (Apo A1) IVD, control",""
"41813","Apolipoprotein B (Apo B) IVD, control",""
"38248","Estradiol (oestradiol) (E2) IVD, control",""
"54141","Dehydroepiandrosterone sulfate (DHEAS) IVD, control",""
"58380","Total testosterone IVD, control",""
"38247","Luteinizing hormone (LH) IVD, control",""
"54021","Human chorionic gonadotropin beta-subunit (beta-HCG)/follicle stimulating hormone (FSH) IVD, control",""
"38230","Cancer antigen 125 (CA125) IVD, control",""
"38224","Cancer antigen 19-9 (CA19-9) IVD, control",""
"41932","Folate (vitamin B9) IVD, control",""
"53907","Total iron binding capacity (TIBC) IVD, control",""
"58195","Unsaturated iron binding capacity (UIBC) IVD, control",""
"53235","Conjugated (direct) bilirubin IVD, control",""
"32393","Fibrinogen assay (factor I) IVD, control",""
"36056","Radiation therapy treatment record/verify system",""
"61754","Vascular implant detacher, electronic, reusable",""
"61287","Microwave ablation system generator",""
"60388","Nail laser phototherapy unit",""
"66346","Local/regional anaesthesia support kit",""
"30522","Opiate/opiate metabolite IVD, kit, rapid ICT, clinical",""
"39659","Static ophthalmic equipment stand, electrically-adjusted",""
"37642","Portable basic diagnostic x-ray system, analogue",""
"64618","Aortic root retraction system",""
"57992","Atrial retractor",""
"62309","Tramadol IVD, control",""
"62308","Tramadol IVD, calibrator",""
"62307","Tramadol IVD, kit, enzyme immunoassay (EIA)",""
"60663","Ethyl glucuronide (EtG) IVD, kit, enzyme immunoassay (EIA)",""
"38535","Methotrexate therapeutic drug monitoring IVD, control",""
"55233","Multiple-therapy therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",""
"61982","Multiple anticonvulsant therapeutic drug monitoring IVD, reagent",""
"55709","Neurontin (gabapentin) IVD, reagent",""
"61882","Methotrexate therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",""
"55315","Voriconazole therapeutic drug monitoring IVD, control",""
"55314","Voriconazole therapeutic drug monitoring IVD, calibrator",""
"55316","Voriconazole therapeutic drug monitoring IVD, reagent",""
"55322","Methotrexate therapeutic drug monitoring IVD, calibrator",""
"55708","Neurontin (gabapentin) IVD, control",""
"55707","Neurontin (gabapentin) IVD, calibrator",""
"55674","Levetiracetam therapeutic drug monitoring IVD, reagent",""
"55437","Zonisamide therapeutic drug monitoring IVD, reagent",""
"66879","Pulmonary function analysis software, interpretive",""
"63504","Musculoskeletal intense therapeutic ultrasound system",""
"38218","Faecal occult blood IVD, control",""
"59025","Ultrasound thrombolysis system control unit",""
"59223","Ultrasound thrombolysis system catheter, pulmonary",""
"59026","Ultrasound thrombolysis system catheter, peripheral",""
"36096","Halogenated vapour absorber",""
"31928","Hand-held free weight exerciser",""
"46719","Atheroma crossing microdissection catheter, coronary",""
"38755","Dental anaesthesia syringe cartridge",""
"64862","Balance/cognitive function analysis system",""
"64402","Intranasal splint, non-bioabsorbable, animal-derived",""
"61027","Manual chest percussor",""
"60856","Oxygen administration kit",""
"62680","Medicine chamber spacer, single-use",""
"65967","Bone file/rasp, manual, single-use",""
"64258","Syringe dose safety regulator",""
"52602","Anti-Kp^b red blood cell grouping IVD, antibody",""
"52601","Anti-Kp^a red blood cell grouping IVD, antibody",""
"60727","Multiple blood group genotyping IVD, control",""
"36433","X-ray film subtraction unit",""
"47148","Paediatric dental chair, electric",""
"63863","Haemodialysis dialysate tubing, reusable",""
"58093","Haemodialysis treatment kit",""
"34993","Haemodialysis dialysate central supply system",""
"62444","Haemodialysis equipment residual chlorine test strip",""
"16308","Tongue scraper, single-use",""
"46493","Removable dental occlusal splint, customizable",""
"62233","Peripheral vascular electrocautery catheter, single-use",""
"63620","Femoral artery catheter introduction/wound closure set",""
"47585","Dental caries detector, electrical impedance",""
"47839","Hard corrective contact lens",""
"31142","Assistive foot-propelled tricycle",""
"63665","Assistive suction cup stabilizer/hand-hold",""
"43544","Nappy changing table, stationary",""
"63674","Gait rehabilitation electronic walker",""
"52319","Multiple Plasmodium species nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"52322","Multiple Plasmodium species nucleic acid IVD, reagent",""
"40847","X-ray system computer, diagnostic, general-purpose",""
"63108","Skin semi-occlusive dressing, antimicrobial",""
"43017","Respiratory muscle training mask",""
"62437","Trabeculotome, single-use",""
"62518","Eyelid heat therapy system control unit",""
"62516","Eyelid heat therapy system applicator",""
"42663","Human chorionic gonadotropin beta-core fragment IVD, kit, rapid ICT, clinical",""
"66561","Treponema pallidum total antibody IVD, kit, rapid ICT, self-testing",""
"60704","Urinary tract reconstructive material, synthetic polymer, non-bioabsorbable",""
"59686","Intraoperative/postoperative therapeutic x-ray system balloon applicator kit",""
"38408","Cervical/intrauterine brachytherapy system applicator, manual",""
"59684","Intraoperative/postoperative therapeutic x-ray system vaginal applicator",""
"59678","Intraoperative/postoperative therapeutic x-ray system x-ray source",""
"63640","Ventricular prosthesis system, pneumatically-powered",""
"10895","Surgical clip remover, reusable",""
"53393","High density lipoprotein (HDL) cholesterol IVD, reagent",""
"53111","Lipase IVD, reagent",""
"53908","Total iron binding capacity IVD (TIBC), reagent",""
"53906","Total iron binding capacity (TIBC) IVD, calibrator",""
"62448","Core temperature regulation orogastric tube",""
"61168","Psychiatric-therapy/physical-therapy transcutaneous electrical stimulation system",""
"43987","Gas sampling line filter, single-use",""
"40907","Xenon administration system, diagnostic x-ray/CT",""
"40684","Teletherapy radionuclide system table, non-powered",""
"57964","Gingiva bleaching protector",""
"35194","Respiratory apnoea monitoring system",""
"47678","Haemodialysis conductivity standard solution",""
"62679","Transvenous phrenic nerve electrical stimulation control unit",""
"64122","Surgical screwdriver trial",""
"44141","Intravascular ultrasound imaging catheter, single-use",""
"59859","Multiple-type gastrointestinal pathogen nucleic acid IVD, kit, microarray",""
"63381","Musculoskeletal infrared phototherapy unit, wearable",""
"58080","Freestanding headrest, reusable",""
"40676","MRI system table, powered",""
"66095","Endoscope working-channel proximal spacer",""
"63212","Surgical suction system Y-piece valve-connector",""
"62149","Electrocardiographic long-term ambulatory recording support kit",""
"62713","Prefilled mechanical infusion pump/catheter",""
"55701","Morphine/morphine metabolite IVD, kit, rapid ICT, clinical",""
"55498","Methamphetamine-specific IVD, kit, rapid ICT, clinical",""
"30520","Cocaine/cocaine metabolite IVD, kit, rapid ICT, clinical",""
"30518","Benzodiazepine group IVD, kit, rapid ICT, clinical",""
"30516","Amphetamine-specific IVD, kit, rapid ICT, clinical",""
"64411","Implant battery charger/performance analyser",""
"47659","Gastric contractility modulation system",""
"47664","Gastric contractility modulation system pulse generator",""
"46127","Carboxymethylcellulose sodium/polymer denture adhesive, zinc-free",""
"46132","Polyvinyl methylether maleic acid calcium-sodium double salt denture adhesive",""
"62449","Nasal irrigation set, clinical",""
"47956","Negative-pressure wound therapy system dressing set",""
"30523","Phencyclidine (PCP) IVD, kit, rapid ICT, clinical",""
"30521","Methadone IVD, kit, rapid ICT, clinical",""
"55734","Oxycodone IVD, kit, rapid ICT, clinical",""
"30524","Tricyclic antidepressant IVD, kit, rapid ICT, clinical",""
"62028","Antimicrobial bed linen set",""
"58419","Mobile bariatric examination/treatment chair, electric",""
"61958","Ceramic spinal interbody fusion cage",""
"40871","Gamma camera system application software",""
"58284","Blood collection tube holder/needle",""
"62300","Capillary blood collection pump IVD",""
"13371","Viscera retention paddle",""
"56151","Multiple thrombophilia marker IVD, kit, clotting",""
"48425","Hepatitis G virus immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"61957","Nucleic acid sequence analyser IVD, next-generation sequencing (NGS)",""
"37776","Ultrasonic suction system",""
"64279","Multiple-pronged submucosal injection needle",""
"59215","Non-adherent bed sheet",""
"62545","Cardiac mapping/ultrasound imaging catheter",""
"52221","Entamoeba histolytica antigen IVD, kit, enzyme immunoassay (EIA)",""
"52112","Saccharomyces cerevisiae total antibody IVD, kit enzyme immunoassay (EIA)",""
"63037","Clostridium difficile antigen IVD, kit, cell culture assay",""
"62055","Percutaneous radio-frequency ablation probe, brain-ablation",""
"35724","Facial nerve-locating system",""
"55440","Cyclosporin A/cyclosporine therapeutic drug monitoring IVD, control",""
"30537","Reticulocyte count IVD, control",""
"62237","Medication adherence telemetric monitoring system, post-ingestion",""
"62238","Medication adherence telemetric monitoring system ingestible transmitter",""
"58042","Virtual bronchoscopic navigation PACS software",""
"35294","Radiation therapy simulation system",""
"44699","Creatinine IVD, control",""
"42516","Injectable vocal cord medialization implant, synthetic",""
"45449","Injector reset device",""
"37011","Electromechanical tachometer",""
"37010","Paediatric bed",""
"62867","Slide-mounted-tissue dissection system excision tip IVD",""
"62866","Slide-mounted-tissue dissection system IVD",""
"62864","Shin guard",""
"35705","Ear bowl",""
"36870","Network server",""
"48132","Petrolatum woven gauze pad",""
"62394","Pressure-regulated wound irrigation solution applicator, manual",""
"58524","Retinal prosthesis system tester/clinical evaluator",""
"58523","Video-camera epiretinal prosthesis system visual processing unit",""
"58520","Video-camera epiretinal prosthesis system orbital implant",""
"58521","Video-camera epiretinal prosthesis system camera spectacles",""
"58522","Retinal prosthesis system implantation test coil",""
"36046","External pacemaker, transoesophageal pacing",""
"41474","Transoesophageal pacing lead",""
"45074","Vitrectomy system",""
"47424","Vitrectomy system handpiece tip",""
"14386","Vitrectomy system generator",""
"46847","Intravenous gravity infusion monitor",""
"30075","Headphones",""
"61545","Extra-gynaecological surgical mesh, biologic-polymer composite",""
"60373","Implantable knee unloader",""
"62722","Electronic device storage cover, reusable",""
"30068","General-purpose radio receiver",""
"62332","Electrocardiographic modulated activator",""
"17634","Bedside infusion pump, multichannel",""
"12505","Medicine cup, single-use",""
"53339","Ketone (acetoacetate) IVD, calibrator",""
"61365","Medical gas flowmeter, Thorpe tube",""
"47366","Emergency airway clearance suction system, electric",""
"58317","Helium/oxygen breathing gas mixer",""
"41457","Hand orthosis",""
"48051","Wearable defibrillation system",""
"63433","Implantable sleep apnoea treatment system, respiration-sensing",""
"49119","Influenza A/B virus antigen IVD, kit, rapid ICT, clinical",""
"57979","Attendant-only-propelled wheelchair, bariatric",""
"54560","Bladder tumour associated antigen IVD, kit, rapid ICT, clinical",""
"56703","Faecal occult blood immunoassay analyser IVD",""
"30825","Helicobacter pylori antigen IVD, kit, rapid ICT, clinical",""
"49124","Influenza A/B virus neuraminidase activity IVD, kit, rapid ICT, clinical",""
"43801","Human chorionic gonadotropin alpha-subunit IVD, control",""
"43740","Human chorionic gonadotropin alpha-subunit IVD, kit, rapid ICT, clinical",""
"41270","Multiple antinuclear antibody (ANA) screening IVD, calibrator",""
"54562","Bladder tumour associated antigen IVD, control",""
"54558","Bladder tumour associated antigen IVD, kit, enzyme immunoassay (EIA)",""
"38219","Faecal occult blood IVD, calibrator",""
"57950","Ophthalmic crosslinking ultraviolet phototherapy system",""
"41571","Custom-made cushion",""
"35374","Stockinette",""
"33310","Polyethylene craniofacial tissue reconstructive material",""
"35262","External ear prosthesis, implantable",""
"31038","Nasal cartilage support implant, non-bioabsorbable",""
"62097","ENT foreign body inflatable extractor",""
"62213","Thromboxane IVD, kit, enzyme immunoassay (EIA)",""
"62152","von Willebrand factor:glycoprotein Ib binding activity (vWF:GPIb) IVD, kit, enzyme immunoassay (EIA)",""
"62226","Oxidized low density lipoprotein-B2-glycoprotein I (OxLDL-B2GPI) complex antibody IVD, kit, enzyme immunoassay (EIA)",""
"55088","Prothrombin antibody (anti-prothrombin) IVD, kit, enzyme immunoassay (EIA)",""
"55082","Phosphatidylserine antibody IVD, kit, enzyme immunoassay (EIA)",""
"56209","Protein S IVD, kit, chromogenic",""
"47012","Pneumatic/ultrasonic lithotripsy system",""
"37138","Ultrasonic lithotripsy system handpiece",""
"48167","General-purpose calliper, plastic",""
"34890","Skinfold calliper, manual",""
"34092","Anal sphincter prosthesis",""
"35695","Gastro-oesophageal antireflux prosthesis",""
"62789","Operating table non-slip back pad",""
"64098","General/multiple surgical carbon dioxide laser system",""
"64107","Syringe dispensing screw-press",""
"40494","Medical/surgical procedure scale, electronic",""
"33473","PTFE/carbon-fibre craniofacial tissue reconstructive material",""
"38458","Examination/treatment table, manual",""
"46339","Parallel bar exerciser, powered",""
"47935","Skin xenograft",""
"33890","Penile tumescence ambulatory recorder",""
"17442","Penile tumescence long-term ambulatory recorder transducer",""
"47099","Pneumatic/ultrasonic lithotripsy system control unit",""
"65797","Inpatient motion surveillance unit",""
"60709","Draping incontinence liner",""
"42875","Mechanical micropipette",""
"45235","Dental scaling solution",""
"35413","General laboratory container, reusable",""
"58299","Allergy testing adhesive strip, epicutaneous",""
"36283","Flexible-tip video laparoscope",""
"65872","Rigid-tip video laparoscope/thoracoscope, reusable",""
"54850","Multiple systemic lupus erythematosus (SLE)-associated antibody IVD, kit, enzyme immunoassay (EIA)",""
"55183","Single stranded DNA antibody (anti-ssDNA) IVD, kit, enzyme immunoassay (EIA)",""
"64800","SARS-CoV-2 immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"58824","Cardioplegia solution administration adaptor",""
"59082","Urinary-incontinence vaginal insert, reusable",""
"61153","Infusion/transfusion trolley",""
"42812","Chair/stool armrest",""
"38753","Wheelchair medical gas supply holder",""
"43031","Wheelchair medical gas supply/intravenous pole holder",""
"17552","Lice comb, manual",""
"45369","Lice comb, powered",""
"63541","Musculoskeletal/physical therapy laser beam guide tip, transcutaneous",""
"63067","Autoinjector insulation case",""
"63086","Glucose rapid test/blood pressure system analyser, point-of-care",""
"63085","Glucose rapid test/blood pressure system analyser, home-use",""
"44420","Ocular peg/screw system",""
"44477","Orbital sphere implant wrap, non-biological",""
"38625","Denture clasp, polymer, preformed",""
"55844","Basket endosteal dental implant, two-piece",""
"35893","Denture cleaning container",""
"47082","Medical equipment/instrument drape dispenser",""
"63484","Dental implantation drilling template, custom-made",""
"63592","Dental acrylic resin kit",""
"63983","Denture trial fabrication wax",""
"45145","Dental/maxillofacial surgical procedure kit, medicated, reusable",""
"65077","Dental restoration carver, multiple-material",""
"64209","Tumour-therapy nanoparticle suspension, magnetic hyperthermia/thermoablation",""
"66046","Bone graft syringe, reusable",""
"14457","Wire ligature",""
"11522","Emesis bowl, reusable",""
"58818","Self-ligating orthodontic bracket",""
"63349","Dental implant suprastructure, permanent, custom-made",""
"62411","Ultrasound coupling pad holder",""
"65669","Multiple vital physiological parameter monitoring system, home-use",""
"61288","Home seizure monitoring system",""
"65823","Non-ISO80369-3-standardized oral syringe",""
"33069","Brachytherapy injection needle",""
"64134","Patient radiation shielding pad/drape, single-use",""
"62162","Abortion suction system manual aspirator",""
"54228","Inhibin A IVD, kit, enzyme immunoassay (EIA)",""
"56617","Placental growth factor (PLGF) IVD, kit, enzyme immunoassay (EIA)",""
"65862","Pregnancy-associated plasma protein-A2 (PAPP-A2) IVD, kit, enzyme immunoassay (EIA)",""
"54195","Glucagon IVD, kit, enzyme immunoassay (EIA)",""
"54176","Trisomy 21-risk hormone IVD, kit, enzyme immunoassay (EIA)",""
"54233","Inhibin B IVD, kit, enzyme immunoassay (EIA)",""
"53720","Fibronectin IVD, kit, enzyme immunoassay (EIA)",""
"65861","Activin A IVD, kit, enzyme immunoassay (EIA)",""
"10024","Adaptometer",""
"63487","Suture cutter, single-use",""
"35151","Eye-surface lavage system",""
"47242","Vitreoretinal gas injection set",""
"45193","Ophthalmic fibreoptic light instrument, single-use",""
"36041","Alcohol breath analyser",""
"45228","Malar prosthesis",""
"59018","Lip prosthesis",""
"52893","Potassium (K+) IVD, calibrator",""
"61213","Vascular modelling software",""
"48082","Contact lens wetting solution",""
"48075","Multi-purpose rigid contact lens solution",""
"45599","Contact lens protein-removal solution",""
"30021","Freestanding patient lifting system, electrically-powered",""
"48523","Human T-cell lymphotrophic virus 1 & 2 (HTLV1 & HTLV2) antibody IVD, kit, enzyme immunoassay (EIA)",""
"63213","Urethral dilatation catheter, drug-eluting",""
"32022","Urethral dilatation catheter, non-medicated",""
"13489","Ophthalmic suture scissors",""
"58109","Implantable cervical facet joint distractor",""
"61867","Programmable powered traction system",""
"58057","Bare-metal peripheral venous stent",""
"47960","Philadelphia chromosome/BCR-ABL transcript IVD, control",""
"48114","Escherichia coli nucleic acid IVD, control",""
"59364","Cystic fibrosis IVD, control",""
"16752","Blood washing/centrifugation bag",""
"62345","Ultrasound imaging system multi-transducer connection unit",""
"45446","Ultrasound patient positioning system",""
"67309","Bone-screw internal spinal fixation system sterilization container/implant set",""
"62053","Ptosis sling",""
"47402","Umbilical cord clamp/cutter",""
"43998","Umbilical cord clamp, single-use",""
"53206","Ammonia IVD, calibrator",""
"54760","Iron IVD, calibrator",""
"53234","Conjugated (direct) bilirubin IVD, calibrator",""
"52866","Multiple electrolyte IVD, kit, ion-selective electrode (ISE)",""
"44698","Total cholesterol lipid IVD, calibrator",""
"53482","Total microprotein IVD, calibrator",""
"53417","Total lipoprotein IVD, calibrator",""
"62184","Synthetic nanofiber barrier dressing",""
"44555","Pasteurization water bath",""
"37520","Safety razor, single-use",""
"61932","Percutaneous radio-frequency ablation probe, denervation, bipolar",""
"66774","Perineal orifice incontinence-control electrical stimulation system probe, single-use",""
"47460","Urine monitoring system monitor",""
"47461","Urine monitoring system sensor",""
"47458","Urine monitoring system",""
"65014","Perineal orifice incontinence-control electrical stimulation system, professional",""
"37207","Surgical/medical procedure irrigation fluid",""
"36163","Personal pill dose dispenser, manual",""
"36138","Surgical laminar airflow unit",""
"62417","Magnetic surgical manipulation system instrument, external, electric",""
"62415","Magnetic surgical manipulation system instrument, internal",""
"62210","Restless legs syndrome vibratory counterstimulation system",""
"63069","General/multiple surgical diode/carbon dioxide laser system",""
"31787","Denture repair kit, home-use",""
"60964","Medical product temperature point indicator, thermochemical",""
"47084","Peritoneal dialysis catheter, acute",""
"55645","Gamma-hydroxybutyrate (GHB) IVD, reagent",""
"47808","Intramuscular diaphragm/phrenic nerve electrical stimulation system",""
"47812","Intramuscular diaphragm/phrenic nerve electrical stimulation system external pulse generator",""
"47813","Intramuscular diaphragm/phrenic nerve electrical stimulation system programmer",""
"47809","Percutaneous electrical stimulation lead external pulse generator cable, reusable",""
"47810","Intramuscular diaphragm/phrenic nerve electrical stimulation system electrode, active",""
"47811","Intramuscular diaphragm/phrenic nerve electrical stimulation system electrode, return",""
"53484","Total microprotein IVD, reagent",""
"53479","Microalbumin IVD, reagent",""
"61029","Screw-extraction orthopaedic reamer, single-use",""
"44105","Physician-practice-management information system application software",""
"60880","Intrauterine imaging medium catheterization kit",""
"47500","Stromal vascular fraction recovery unit, multi-modality",""
