"code","description","relatedEmdnCodes"
"47845","Surgical power tool adaptor",""
"45493","Surgical saw blade, reciprocating, single-use",""
"43665","Sawing power tool attachment, oscillating",""
"47891","Surgical irrigation system nozzle",""
"43962","Drilling power tool attachment, basic",""
"34004","Surgical instrument guard, reusable",""
"43555","Burring power tool attachment",""
"53617","Arthroscopic shaver system handpiece, electrically-powered",""
"43660","Pin-driving power tool attachment",""
"43663","Sawing power tool attachment, sagittal",""
"47864","Surgical power tool hand-switch",""
"43664","Sawing power tool attachment, reciprocating",""
"45518","Surgical saw blade, sagittal, reusable",""
"41499","Arthroscopic shaver system blade, single-use",""
"15774","Cast cutter blade",""
"41264","Surgical power tool system control unit, line-powered",""
"45590","Cast cutter vacuum system",""
"37869","Pneumatic surgical power tool hose",""
"32033","Battery box",""
"44981","Sternum saw blade guide",""
"37174","Battery tester",""
"64295","Metal-cutting bur",""
"60486","Surgical instrument battery insertion guide",""
"11179","Dermatome handpiece, electrically-powered",""
"58189","Bone/joint surgical power tool motorized handpiece/set, pneumatic",""
"13481","Bandage scissors, reusable",""
"62868","Medical capital equipment storage bag/case",""
"15772","Surgical instrument maintenance lubricant",""
"35134","Dermatome blade, single-use",""
"16341","Cast cutting shears",""
"13708","Cast spreader, reusable",""
"62377","Irrigation solution pressure infusor",""
"13698","Dissection sponge",""
"31723","Suction system filter, plume particulate",""
"42417","Cardiac sizing catheter",""
"34157","Salpingographic catheter",""
"32153","Bed mattress support platform, electric",""
"63407","Assistive sleeping cushion set",""
"31050","Assistive sock/pantyhose dressing device",""
"30096","Assistive manual gripping tongs",""
"63227","Movement-resistance gait rehabilitation device",""
"31059","Raised toilet seat",""
"35658","Posterior-chamber intraocular lens, pseudophakic",""
"35907","Vitreous/aqueous humour replacement medium, intraoperative",""
"57995","Femtosecond ophthalmic solid-state laser system",""
"34900","Phacoemulsification system handpiece",""
"45071","Phacoemulsification system",""
"41707","Laser beam delivery unit holder",""
"61162","Ophthalmic laser system beam guide",""
"47726","Intraocular lens-insertion cartridge",""
"41176","Laser application software",""
"34901","Phacoemulsification system handpiece tip, reusable",""
"17702","Ophthalmic excimer laser system",""
"62062","Surgical irrigation tubing set, reusable",""
"36215","Phacoemulsification system handpiece tip, single-use",""
"34125","Vitrectomy system handpiece",""
"45149","Ophthalmic surgical procedure kit, non-medicated, reusable",""
"44744","Open-surgery blood vessel sizer, single-use",""
"34164","Skin-approximation adhesive",""
"46880","Wound closure set, topical",""
"46700","Surgical skin microbial sealant",""
"58088","Microbial water purification filter, non-sterilizable",""
"46817","Syringe filter, clinical",""
"61121","Wound irrigation nozzle",""
"61097","Pulmonary function testing filter/mouthpiece",""
"35072","Intravenous line filter",""
"60834","Cardiopulmonary bypass system filter, blood/cardioplegia solution",""
"33309","Cardiopulmonary bypass system filter, arterial blood line",""
"37445","Manual scalpel blade, single-use",""
"16224","Suture cutter, reusable",""
"12253","Skin grafting knife",""
"65013","Perineal orifice incontinence-control electrical stimulation system, home-use",""
"47790","Electromechanical orthopaedic extracorporeal shock wave therapy system",""
"62291","Antimicrobial skin friction/moisture control fabric, single-patient reusable",""
"63869","Multiple antibacterial susceptibility testing kit IVD",""
"63870","Multiple-type pathogen antimicrobial susceptibility testing kit IVD",""
"56747","Microorganism identification/antimicrobial-susceptibility analyser IVD",""
"63834","Antibacterial susceptibility testing disc IVD",""
"58586","Basic/simple nutrient broth culture medium IVD",""
"63293","Multiple Campylobacter species antigen IVD, kit, enzyme immunoassay (EIA)",""
"61331","Multiple bacteria species culture isolate identification control IVD, kit",""
"38280","Multiple Chlamydia species antigen IVD, control",""
"49117","Influenza A/B virus antigen IVD, kit, fluorescent immunoassay",""
"49376","Multiple human parainfluenza virus antigen IVD, kit, fluorescent immunoassay",""
"62902","Multiple Chlamydia species antigen IVD, kit, fluorescent immunoassay",""
"56737","Antimicrobial susceptibility analyser IVD",""
"57870","Microorganism-density nephelometer IVD",""
"43520","Atmospheric generation kit IVD",""
"58585","Differential/selective agar culture medium IVD",""
"43680","Bacitracin differentiation disc IVD",""
"58687","Enriched broth culture medium IVD",""
"58688","Enriched agar culture medium IVD",""
"50683","Multiple Campylobacter species antigen IVD, kit, rapid ICT, clinical",""
"51113","Listeria monocytogenes antigen IVD, kit, rapid ICT, clinical",""
"43678","X/V factor differentiation disc IVD",""
"30655","V factor differentiation disc IVD",""
"36085","Optochin/ethylhydrocupreine differentiation disc IVD",""
"43513","X factor differentiation disc IVD",""
"62706","Agar powder IVD",""
"65107","Pyroglutamyl aminopeptidase (PAP)/nitrophenylalanine deaminase (NPA) activity IVD, kit, rapid colorimetric, clinical",""
"51054","Legionella pneumophila antigen IVD, kit, rapid ICT, clinical",""
"63421","Pyrrolidonyl arylamidase (PYR) activity IVD, kit, rapid colorimetric, clinical",""
"35733","Antimicrobial sensitivity disc dispenser IVD",""
"43602","Sodium polyanethol sulfonate (SPS) differentiation disc IVD",""
"43683","Vibrio 0129 differentiation disc IVD",""
"34176","ONPG (ortho-nitrophenyl-beta-galactoside) differentiation disc IVD",""
"41200","Sulphonamide differentiation disc IVD",""
"35665","Metronidazole differentiation disc IVD",""
"51671","Staphylococcus aureus TSST-1 toxin antigen IVD, kit, agglutination",""
"51680","Staphylococcus aureus multiple enterotoxin antigen IVD, kit, agglutination",""
"50440","Bacillus cereus enterotoxin IVD, kit, precipitation/immunodiffusion",""
"50857","Clostridium perfringens enterotoxin antigen IVD, kit, rapid agglutination, clinical",""
"58673","Saline suspension medium/diluent IVD",""
"58543","Blood culture broth kit IVD",""
"45367","Multiple antimycobacterial susceptibility testing kit IVD",""
"58611","Haemophilus species antimicrobial susceptibility culture medium IVD",""
"58685","Basic/simple nutrient agar culture medium IVD",""
"62082","Nutrient gelatin culture medium IVD",""
"58537","Antimicrobial activity testing agar culture medium IVD",""
"58641","Mueller-Hinton broth antimicrobial susceptibility culture medium IVD",""
"58639","Mueller-Hinton agar antimicrobial susceptibility culture medium IVD",""
"31309","Nebulizing system delivery set, single-use",""
"60506","Pulmonary function testing kit",""
"37041","Breathing circuit tube holder",""
"57813","CPAP/BPAP face mask, single-use",""
"45172","Oral care kit, single-use",""
"35179","Tracheostomy mask, aerosol",""
"17142","Infant head cap",""
"61832","Gas-sampling/monitoring respiratory tubing, reusable",""
"60699","Inspiratory line humidification chamber, single-use",""
"64277","Endoscope patient protection cap, single-use",""
"35425","Non-rebreathing valve, reusable",""
"38018","Medicine chamber spacer, reusable",""
"43467","Breathing mouthpiece, reusable",""
"31266","Incentive spirometer",""
"62200","Zinc oxide eugenol dental cement",""
"38792","Tracheostomy tube, non-reinforced, non-customized, reusable",""
"16405","Apheresis system",""
"44904","Blood/tissue storage/culture container",""
"35901","Cell washer IVD",""
"44903","Blood transfer set",""
"47572","Apheresis system tubing set",""
"36674","Package sealing unit",""
"46119","Bone graft delivery kit",""
"36894","Liposuction system",""
"47153","Haematological concentrate system preparation kit, bone marrow concentration",""
"36149","Blood bank information system",""
"58091","Apheresis kit",""
"15115","Blood bank centrifuge",""
"12097","Infant limb immobilizer, reusable",""
"34195","Unicondylar knee prosthesis",""
"35217","Orthopaedic cement, non-antimicrobial",""
"44742","Joint prosthesis implantation kit, reusable",""
"47862","Abdominal/ENT/orthopaedic surgical probe, reusable",""
"33664","Cruciate-retaining total knee prosthesis",""
"59688","Femoral head/stem prosthesis adaptor",""
"55836","Leg procedure positioner",""
"64045","Gynaecological scissors, single-use",""
"64262","Bone curette, single-use",""
"39610","General-purpose surgical spatula",""
"45148","Dental/maxillofacial surgical procedure kit, non-medicated, single-use",""
"61457","Dental examination kit",""
"47987","Fixed-diameter cervical dilator, single-use",""
"63658","Surgical soft-tissue manipulation forceps, alligator, single-use",""
"16197","Mouth gag, non-adjustable",""
"40589","Medical tubing clip/clamp, temporary, non-calibrated, single-use",""
"64971","General surgery wound probe/packer",""
"63947","Periosteal elevator, single-use",""
"45700","Periotome, single-use",""
"64026","Dental surgical probe, single-use",""
"34945","Circumcision kit, single-use",""
"65743","Towel clamp, single-use",""
"64031","Dental excavator, single-use",""
"64036","Dental restoration carver, amalgam, single-use",""
"64021","Umbilical cord scissors, single-use",""
"63973","Tracheal surgery dilator, single-use",""
"64030","Nail scissors, single-use",""
"46314","Cast cutting scissors",""
"64043","Callous file/rasp, single-use",""
"64027","Intrauterine device removal hook, single-use",""
"64051","Dental amalgam condenser, single-use",""
"64059","Manual dental burnisher, single-use",""
"64029","Dental mirror, single-use",""
"64034","Dental dressing forceps, single-use",""
"64028","Dental spatula, single-use",""
"42449","Nasal speculum, single-use",""
"20395","Negative-pressure wound therapy system, electric, reusable",""
"47042","Wound-nonadherent dressing, absorbent, antimicrobial",""
"34059","Wound dressing kit, medicated",""
"62115","Ambulatory monitoring/recording system transceiver/cable",""
"65832","Wireless patient monitor/sensor reporting software, professional-only",""
"36961","Water jet knife system generator",""
"47559","Water jet knife system handpiece, single-use",""
"47404","Negative-pressure wound therapy system canister",""
"58202","Negative-pressure wound therapy system, electric, single-use",""
"47409","Negative-pressure wound therapy tubing set",""
"47783","Patient surgical drape, single-use",""
"40520","Carbon dioxide laboratory incubator",""
"34994","Haemodialysis system dialysate delivery unit",""
"47739","Haemodialysis system dialysate pyrogen filter",""
"37618","Full-body CT system",""
"37654","Full-body MRI system, superconducting magnet",""
"40936","Ultrasound imaging system workstation",""
"45143","PET/CT system",""
"40946","X-ray system tube support, ceiling mounted",""
"33136","Automatic-aperture-control diagnostic x-ray system collimator",""
"58473","Diagnostic x-ray digital imaging system workstation application software",""
"40658","Fluoroscopy/angiography table, powered",""
"45724","Eye anterior segment analyser software",""
"12811","Bench-top keratometer",""
"52748","Posterior eye segment analyser software",""
"11389","Ophthalmic ultrasound imaging system",""
"16330","Ultrasound pachymeter",""
"46799","Retinal optical coherence tomography system",""
"13959","Instrument table",""
"36150","General/multiple surgical frequency-doubled solid-state laser system",""
"36292","Endoscope camera adaptor",""
"12849","Otoscope, direct",""
"12805","Ophthalmodiastimeter",""
"37948","Aqueous flare/cell measuring system",""
"60780","Troponin I IVD, kit, chemiluminescent immunoassay",""
"60530","D-dimer IVD, kit, chemiluminescent immunoassay",""
"61000","Creatine kinase myocardial isoenzyme (CKMB) IVD, kit, chemiluminescent immunoassay",""
"53952","Myoglobin IVD, kit, chemiluminescent immunoassay",""
"65174","Pipetting system IVD",""
"57839","Flow cytometry analyser IVD",""
"42064","Urine sediment IVD, calibrator",""
"55875","Total haemoglobin (totHb) IVD, reagent",""
"62293","Desmoglein 1 (DSG1)/desmoglein 3 (DSG3) antibody IVD, kit, enzyme immunoassay (EIA)",""
"62295","Bullous pemphigoid antigen 1 (BPAG1) antibody IVD, kit, enzyme immunoassay (EIA)",""
"62294","Bullous pemphigoid antigen 2 (BPAG2) antibody IVD, kit, enzyme immunoassay (EIA)",""
"41729","Low density lipoprotein (LDL) cholesterol IVD, control",""
"18026","Phlebotomy kit",""
"17701","Vascular port administration set",""
"58496","Blood collection set, noninvasive",""
"58977","Basic intravenous administration set, noninvasive",""
"41737","Non-esterified fatty acid IVD, calibrator",""
"47213","Des-gamma-carboxyprothrombin (DCP) IVD, calibrator",""
"45799","Alpha-fetoprotein-L3 fraction (AFP-L3) IVD, calibrator",""
"47216","Des-gamma-carboxyprothrombin (DCP) IVD, reagent",""
"47212","Alpha-fetoprotein-L3 fraction (AFP-L3) IVD, reagent",""
"31710","Cardiotomy reservoir",""
"64585","Cardiopulmonary bypass system heat exchanger, single-use",""
"44602","Haemoconcentrator",""
"36374","Cardiopulmonary bypass system temperature control unit",""
"31711","Cardiopulmonary bypass system defoamer",""
"48137","Coronary artery guidewire extension",""
"65147","SARS-CoV-2 antigen IVD, kit, chemiluminescent immunoassay",""
"42652","Multiple blood-borne virus antigen/antibody IVD, control",""
"65218","Amyloid B component IVD, kit, chemiluminescent immunoassay",""
"61077","Total testosterone IVD, kit, chemiluminescent immunoassay",""
"42664","Human chorionic gonadotropin beta-core fragment IVD, kit, chemiluminescent immunoassay",""
"63473","Soluble mesothelin-related peptide (SMRP) IVD, kit, chemiluminescent immunoassay",""
"60976","Cancer antigen 19-9 (CA19-9) IVD, kit, chemiluminescent immunoassay",""
"60975","Cancer antigen 15-3 (CA15-3) IVD, kit, chemiluminescent immunoassay",""
"58731","Procalcitonin (PCT) IVD, kit, chemiluminescent immunoassay",""
"59861","Treponema pallidum immunoglobulin G (IgG)/IgM antibody IVD, kit, chemiluminescent immunoassay",""
"54315","Procalcitonin (PCT) IVD, control",""
"54314","Procalcitonin (PCT) IVD, calibrator",""
"56781","Amyloid B component IVD, calibrator",""
"64621","Carbon dioxide absorbent solution IVD",""
"54588","Cancer antigen 125 (CA125) IVD, kit, chemiluminescent immunoassay",""
"56658","Human epididymis protein 4 (HE4) IVD, calibrator",""
"56656","Human epididymis protein 4 (HE4) IVD, kit, chemiluminescent immunoassay",""
"38249","Estradiol (oestradiol) (E2) IVD, calibrator",""
"63470","Soluble mesothelin-related peptide (SMRP) IVD, calibrator",""
"64922","SARS-CoV-2 antigen IVD, control",""
"65149","SARS-CoV-2 antigen IVD, calibrator",""
"58347","Chemiluminescent substrate reagent IVD",""
"38272","Thyroid stimulating hormone (TSH) IVD, calibrator",""
"54337","Prolactin IVD, calibrator",""
"38255","Follicle stimulating hormone (FSH) IVD, calibrator",""
"38270","Luteinizing hormone (LH) IVD, calibrator",""
"58381","Total testosterone IVD, calibrator",""
"38231","Cancer antigen 125 (CA125) IVD, calibrator",""
"38225","Cancer antigen 19-9 (CA19-9) IVD, calibrator",""
"38223","Cancer antigen 15-3 (CA15-3) IVD, calibrator",""
"49735","Cytomegalovirus (CMV) total antibody IVD, reagent",""
"44814","Nerve guide, synthetic polymer, bioabsorbable",""
"45731","1,5-Anhydroglucitol IVD, control",""
"45730","1,5-Anhydroglucitol IVD, calibrator",""
"53214","1,5-Anhydroglucitol IVD, reagent",""
"53311","Glycated albumin IVD, control",""
"53310","Glycated albumin IVD, calibrator",""
"53312","Glycated albumin IVD, reagent",""
"17474","Infrared spectrometry breath analyser IVD",""
"47555","Mastication muscle electrical stimulation system",""
"13763","Acupuncture electrical stimulation system",""
"14106","Intermittent powered traction system",""
"45167","Moxa",""
"43233","Nerve guide, animal-derived",""
"35850","Dental impression tray, reusable",""
"31813","Dental articulation paper forceps",""
"44828","Dental cheek retractor, professional, reusable",""
"31801","Orthodontic metal band pusher",""
"35794","Dental wax carver",""
"36112","Flexible video duodenoscope, reusable",""
"30910","Speech assistive training device",""
"12294","Laryngostroboscope",""
"17662","Flexible video bronchoscope, reusable",""
"64376","Device control handling knob",""
"30076","Voice amplification system",""
"62177","Ultrasound endoscope balloon, synthetic polymer",""
"35958","Endoscope video camera",""
"61792","Endoscope air/water valve, reusable",""
"64640","Endoscope channel-opening adaptor",""
"64509","Endoscope leak tester tubing",""
"65551","Endoscope flushing adaptor, reusable",""
"62940","Computer/medical device keyboard",""
"61583","Endoscopic device remote control",""
"45067","Flexible video otorhinolaryngoscope, reusable",""
"61156","Endoscopic irrigation/distension bottle",""
"38805","Flexible video gastroduodenoscope",""
"44715","Flexible fibreoptic nasopharyngolaryngoscope",""
"35980","Flexible fibreoptic cystoscope",""
"16034","Electroglottograph",""
"17175","Radiology information system",""
"32037","General-purpose light source",""
"11775","Open-surgery biopsy forceps, reusable",""
"13274","Video cassette recorder",""
"36698","Hard-disc-station computer drive",""
"37006","Invasive medical device leak tester, electrical",""
"38460","Invasive medical device leak tester, mechanical",""
"61901","Medical printer paper",""
"48122","Non-submersible device disinfection chamber",""
"14426","Contaminated waste container",""
"61723","Luminal device flushing tubing set, reusable",""
"35953","Diagnostic imaging telemedicine system",""
"47800","Surgical fluid/gas irrigator",""
"60732","Soluble tumour necrosis factor receptor 1 (sTNFR1) IVD, control",""
"46563","Digital storage media",""
"35205","Rigid optical nasopharyngoscope",""
"41241","Throat microphone",""
"36859","Computer terminal",""
"41585","Laryngostroboscope system",""
"16937","Photographic paper",""
"60758","Endoscope air/water valve, single-use",""
"11490","Electrosurgical system generator",""
"44921","Flexible ultrasound bronchoscope",""
"36299","Flexible video enteroscope",""
"35462","Flexible video laryngoscope",""
"37111","Flexible fibreoptic ureterorenoscope",""
"36706","Flexible intubation laryngoscope, fibreoptic",""
"34939","Flexible fibreoptic choledochoscope",""
"35461","Flexible fibreoptic bronchoscope",""
"44925","Flexible video cystoscope, reusable",""
"36631","Flexible fibreoptic oesophagoscope",""
"34966","Flexible fibreoptic colonoscope",""
"38666","Flexible video oesophagoscope, reusable",""
"35906","Endoscopic light source unit, battery-powered",""
"36725","Microphone amplifier",""
"35088","Flexible fibreoptic gastroscope",""
"35507","Fibreoptic light cable",""
"65839","Endoscope fluid protection cap",""
"37089","Light source adaptor",""
"44806","Surgical instrument seal/seal maintenance set",""
"65470","Scope eyepiece attachment",""
"64366","Endoscope working-channel valve, reusable",""
"64377","Endoscope viewfinder cap",""
"64379","Endoscope calibration cover, reusable",""
"62534","Endoscopic bite block, basic, reusable",""
"32151","Peripheral vascular intervention infusion catheter",""
"45166","Ear microsystem seed/pellet",""
"62063","Endoscopic insufflation tubing set, reusable",""
"16429","ERCP catheter, non-balloon, non-electrical, single-use",""
"61844","Soft-tissue ultrasonic surgical system holder/tip, single-use",""
"64246","Endoscopic electrosurgical/ultrasonic surgical system instrument",""
"61506","Ultrasound endoscope balloon, Hevea-latex",""
"65545","Gastrointestinal/tracheobronchial balloon catheter",""
"46420","Flexible endoscopic scissors, single-use",""
"43764","Polymeric biliary stent, non-bioabsorbable",""
"64354","Manual biliary stone fragmenter",""
"35649","Ligation clip, metallic",""
"42701","Polymeric pancreatic stent, non-bioabsorbable",""
"44956","Flexible video hysteroscope",""
"36768","Freestanding microphone",""
"58474","Software upgrade/unlocking key",""
"64014","Endoscope distal observation spacer, single-use",""
"64644","Endoscope washer/disinfector endoscope connector hanger",""
"11711","Non-respiratory device ambient air filter",""
"35069","Medical gas pipeline system air filter",""
"59047","Operating room audiovisual data/device management system application software",""
"38703","Flexible video ureterorenoscope, reusable",""
"43053","Rigid video laparoscope",""
"46723","Flexible video cystonephroscope, reusable",""
"46722","Flexible fibreoptic cystonephroscope",""
"66275","Manual biliary stone fragmenter handle, noninvasive, single-use",""
"64360","Manual biliary stone fragmenter handle, noninvasive, reusable",""
"62379","Surgical instrument assist arm system, manually-adjusted",""
"37152","Flexible fibreoptic hysteroscope",""
"57825","Electrosurgical/ultrasonic surgical system generator",""
"65401","Bronchoscopic biopsy curette, flexible, single-use",""
"66649","Endoscope washer-disinfector (chemical)",""
"41134","Video capsule endoscopy system antenna",""
"64399","Surgical microscope video camera filter switch",""
"16438","Microscope light source",""
"36273","Ultrasonic surgical system generator",""
"64654","ERCP catheter, balloon, electrosurgical, sphincter-dilation",""
"37358","Video capsule endoscopy system application software",""
"33596","Endoscopic electrosurgical handpiece/electrode, monopolar, reusable",""
"64359","Flexible endoscopic ultrasound imaging transducer",""
"61204","Endoscope lens cleaner, gas/fluid, single-use",""
"65404","Endoscope tissue removal cap, reusable",""
"47546","Ultrasonic surgical system adaptor, reusable",""
"64659","Electromagnetic endoscope tracking system reference transmitter, internal",""
"36810","General utility supply system, wall-mounted",""
"61713","Laparoscopic access cannula seal, reusable",""
"46689","Endoscopic stent-placement system",""
"64431","Rigid video thoracoscope",""
"44962","Flexible intubation laryngoscope, video, reusable",""
"17664","Flexible video sigmoidoscope, reusable",""
"64555","Device/equipment fixation underpad",""
"64639","Endoscope washer/disinfector data recorder",""
"43266","Sensor holder, reusable",""
"63034","Thermal printer",""
"44924","Gastrointestinal catheter/endoscope tracking system",""
"64666","Video capsule endoscopy system monitor",""
"44778","Soft-tissue ultrasonic surgical system",""
"37139","Ultrasonic lithotripsy system probe, reusable",""
"65403","Endoscope distal observation spacer, reusable",""
"47059","Nasal biliary/pancreatic drainage catheter",""
"35087","Flexible fibreoptic gastroduodenoscope",""
"61846","Ultrasonic surgical system transducer",""
"64660","Gastrointestinal catheter/endoscope tracking system sensor, bedside",""
"64680","Electromagnetic endoscope tracking system reference transmitter, external, body-surface",""
"58976","Medical equipment/instrument drape, reusable",""
"61586","Operating room equipment remote control",""
"64496","Touchscreen",""
"43691","Bare-metal biliary stent",""
"42446","Suction/irrigation system canister/bottle holder, single-use",""
"31248","Bronchoscopic biopsy curette, flexible, reusable",""
"46662","Catheter/overtube balloon inflator, reusable",""
"64417","Soft-tissue ultrasonic surgical system holder/tip, reusable",""
"64391","Video capsule endoscopy system capsule magnetic activator",""
"46632","Endoscopic electrosurgical submucosal lift/resection set",""
"61206","Gastrointestinal endoscopic clip applier",""
"44750","Soft-tissue ultrasonic surgical system handpiece, reusable",""
"46686","Endoscopic overtube, reusable",""
"35712","Ultrasonic lithotripsy system",""
"46663","ERCP catheter, non-balloon, non-electrical, reusable",""
"65544","Laparoscope manipulation forceps",""
"38810","Flexible endoscopic biopsy forceps, reusable",""
"64276","Endoscope patient protection cap, reusable",""
"65703","Endoscope transport/sterilization protective cover, reusable",""
"38824","General-purpose endoscopic needle, reusable",""
"65405","Endoscopic spray catheter, reusable",""
"35524","Flexible endoscopic tissue manipulation forceps, reusable",""
"14339","Valvulotome",""
"65546","Biliary drainage catheter endoscopic pusher",""
"17785","Endoscopic ligature loop",""
"36176","Polypectomy endoscopic ligator, reusable",""
"65548","Tracheobronchial contrast medium catheter",""
"35326","Flexible endoscopic scissors, reusable",""
"12379","Lithotrite",""
"65402","Gastrointestinal/airway foreign body retrieval basket, reusable",""
"36800","Isolation transformer",""
"47140","Endoscopic control/video-imaging system",""
"64475","Surgical instrument lumen rinsing solution bottle",""
"12351","Reflective dental room light",""
"41000","Stationary intraoral dental x-ray system, analogue",""
"36365","Electrocardiography monitoring system receiver",""
"57833","Medical ruler, single-use",""
"34958","Aneurysm clip",""
"65605","Skull clamp operating table attachment",""
"62772","Neurosurgical retraction system, brain",""
"32591","Aneurysm clip applier",""
"35184","Operating table mattress, basic",""
"32581","Surgical clip rack",""
"35446","Skull clamp",""
"46511","Surgical traction tensioner",""
"38749","Surgical/emergency suction cannula, non-illuminating, reusable",""
"61677","Urological fluid funnel",""
"46208","Spinal surgery positioning board",""
"40680","Multi-purpose diagnostic imaging table",""
"32053","Endoscopic measuring device, viewed-object, reusable",""
"46774","Surgical retractor/retraction system blade, reusable",""
"35798","Open-surgery ligation clip applier",""
"58034","Universal operating table, hydraulic",""
"35141","Scalpel, reusable",""
"61100","Neurosurgical probe",""
"35335","Dura mater dissector",""
"35827","Photometer, reflectance",""
"36025","Conventional infant incubator",""
"36817","Infant scale, mechanical",""
"36742","Open infant incubator",""
"44225","Oxygen/air breathing gas mixer, hospital",""
"38140","Neonatal bed",""
"33791","Blanket/pad infant phototherapy unit",""
"35533","Apgar score timer",""
"35180","Conductive bed mattress cover",""
"47456","Basic bed sheet, single-use",""
"47713","Analytical scalp electrode, reusable",""
"31339","Carbon dioxide monitor",""
"11614","Evoked-potential graphic recording system",""
"36531","Aiming laser",""
"11425","Electrode conductive medium",""
"35324","Infant scale, electronic",""
"32382","Manual scalpel blade, reusable",""
"37826","Autopsy knife",""
"42439","Microtome blade IVD, reusable",""
"61131","Radiological general body-part positioner",""
"64367","Instrument tray cover, single-use",""
"60759","Endoscope suction valve, single-use",""
"65550","Luminal device flushing tubing set, single-use",""
"66650","Endoscope flushing/rinsing sink system",""
"64787","SARS-CoV-2 antigen IVD, kit, rapid ICT, clinical",""
"63247","Surgical instrument guard, single-use",""
"62805","Transcutaneous central venous pressure sensor",""
"63652","Thoracic suction collection container",""
"47406","Negative-pressure wound therapy system foam dressing, non-antimicrobial",""
"47405","Negative-pressure wound therapy system drape",""
"36737","Interferential electrical stimulation system",""
"36688","Alternating-pressure inflator",""
"16759","Room humidifier",""
"35212","Spinal needle, single-use",""
"41042","Thoracic spine orthosis",""
"66086","Multiple spinal region orthosis",""
"30878","Compression/pressure sock/stocking, single-use",""
"65433","Capillary blood collection kit IVD",""
"11267","Vaginal dilator",""
"10695","Bartholin's gland catheter",""
"34149","Pelvic-organ-supporting pessary",""
"58051","Uterine manipulator, single-use",""
"60966","Respiratory gas heating wire, adult",""
"36364","Bottle warmer",""
"45200","Orthopaedic stereotactic surgery system",""
"47479","Alternating-pressure chair cushion system",""
"63241","Alternating-pressure bed mattress system",""
"62168","Nurse call system alarm",""
"35818","Bed/chair occupant movement pressure/vibration sensor",""
"45109","Orthopaedic reamer guide",""
"45105","Orthopaedic cement spacer mould",""
"62666","Femur lifter, electric",""
"62665","Femur lifter, manual",""
"33181","Metal-on-polyethylene total hip prosthesis",""
"61383","Home CPAP/BPAP washer-disinfector (ozone)",""
"63672","Intraoral camera",""
"31806","Tooth-bleaching acceleration unit",""
"45247","Endodontic obturation system",""
"41486","Partial-hand prosthesis",""
"64718","Mechanical-resistance external knee prosthesis",""
"64719","Hydraulic/pneumatic external knee prosthesis",""
"47880","Dental solid-state laser system",""
"15056","Shoe cover",""
"66197","Surgical/medical face mask, antimicrobial, single-use",""
"58382","Scrub suit, single-use",""
"35092","Patient gown, single-use",""
"13754","Electronic acoustic stethoscope",""
"35452","Isolation gown, reusable",""
"66085","Multiple-joint lower limb orthosis",""
"43527","Static magnetic orthopaedic orthosis",""
"47338","Suction system container stand",""
"36020","Scale weight",""
"44378","Bone distraction forceps",""
"44804","Orthopaedic rod reducer",""
"61496","Surgical planning/navigation-enhancement system",""
"38569","Blood transfusion set, non-exchange",""
"65078","Intraoral negative-pressure sleep apnoea unit",""
"47607","Nasal breathing aid, internal, reusable",""
"41819","Glucose IVD, control",""
"65275","Thrombectomy electric suction pump, reusable",""
"32568","Neurological stereotactic surgery system",""
"37566","Blood collection tube holder, single-use",""
"40893","Laser patient positioning system",""
"44884","Low-resistance epidural syringe",""
"61736","Breathing circuit condenser",""
"61075","Sperm concentration indicator IVD, control",""
"57855","Spermatozoa/semen analyser IVD",""
"36761","Visible-light skin transilluminator",""
"47408","Negative-pressure wound therapy system pump, electric",""
"37327","Full-body radiant heating system",""
"46938","Dental polishing cup, single-use",""
"35761","Dental laboratory curing unit",""
"16581","Contact lens case",""
"56404","HLA class I & II antigen nucleic acid tissue typing IVD, primer",""
"60141","Cytochrome P450 (CYP450) gene polymorphism IVD, reagent",""
"60124","Vitamin K epoxide reductase complex subunit-1 (VKORC1) gene polymorphism IVD, reagent",""
"59292","Ankylosing spondylitis IVD, primer",""
"61280","Killer cell immunoglobulin-like receptor (KIR) genotype/HLA ligand detection IVD, primer",""
"45684","Assistive scooter, electric-motor-driven",""
"34032","Revision coated hip femur prosthesis",""
"33715","Ceramic-on-polyethylene total hip prosthesis",""
"57824","Resuscitator face mask, single-use",""
"12061","Hyperbaric chamber, stationary",""
"10082","Dental amalgam mixer",""
"61169","Transcutaneous electrical stimulation probe",""
"36050","Perineal orifice incontinence-control electrical stimulation system probe, reusable",""
"46526","Traction system belt",""
"45534","Vertical non-powered traction system",""
"32264","Massage table/couch, line-powered",""
"45538","Static/intermittent powered traction system, mobile",""
"35321","Bed scale",""
"37001","Patient-height measure",""
"33255","Chair scale, electronic",""
"15053","Wheelchair-accessible platform scale",""
"35021","Hand dynamometer/pinchmeter, mechanical",""
"10484","Nipple pad/ring, single-use",""
"60884","Negative-pressure wound therapy system pump, mechanical",""
"64511","Arrythmia-detection sphygmomanometer",""
"64510","Arrythmia-detection blood pressure ambulatory recorder",""
"37604","Diagnostic x-ray system generator, stationary",""
"56730","Cranial bone flap fixation clip",""
"31283","Anaesthesia/respiratory gas flowmeter tester",""
"43947","Positive pressure airway secretion-clearing device",""
"58389","Corpus cavernosum dilator, single-use",""
"61073","Personal ovulation microscope IVD",""
"59167","Bladder-supporting pessary",""
"42912","Hysterosonography/endometrial biopsy catheter",""
