code,description,relatedEmdnCodes
51203,"Mycoplasma pneumoniae immunoglobulin M (IgM) antibody IVD, kit, fluorescent immunoassay",
51208,"Mycoplasma pneumoniae immunoglobulin G (IgG) antibody IVD, kit, fluorescent immunoassay",
54947,"Gliadin antibody IVD, kit, enzyme immunoassay (EIA)",
49380,"Multiple human parainfluenza virus immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",
49384,"Multiple human parainfluenza virus immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
49388,"Multiple human parainfluenza virus immunoglobulin A (IgA) antibody IVD, kit, enzyme immunoassay (EIA)",
49209,"Influenza B virus immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",
49214,"Influenza B virus immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
49219,"Influenza B virus immunoglobulin A (IgA) antibody IVD, kit, enzyme immunoassay (EIA)",
49133,"Influenza A/B virus immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
49173,"Influenza A virus immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",
49178,"Influenza A virus immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
49183,"Influenza A virus immunoglobulin A (IgA) antibody IVD, kit, enzyme immunoassay (EIA)",
49872,"Adenovirus immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",
49869,"Adenovirus immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
49867,"Adenovirus immunoglobulin A (IgA) antibody IVD, kit, enzyme immunoassay (EIA)",
49508,"Respiratory syncytial virus (RSV) immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",
49513,"Respiratory syncytial virus (RSV) immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
49519,"Respiratory syncytial virus (RSV) immunoglobulin A (IgA) antibody IVD, kit, enzyme immunoassay (EIA)",
49049,"West Nile virus immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",
49055,"West Nile virus immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
51212,"Mycoplasma pneumoniae immunoglobulin A (IgA) antibody IVD, kit, enzyme immunoassay (EIA)",
50623,"Multiple Brucella species immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",
50619,"Multiple Brucella species immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
50615,"Multiple Brucella species immunoglobulin A (IgA) antibody IVD, kit, enzyme immunoassay (EIA)",
51072,"Legionella pneumophila immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",
51064,"Legionella pneumophila immunoglobulin A (IgA) antibody IVD, kit, enzyme immunoassay (EIA)",
55118,"Ribosomal phosphoprotein antibody IVD, kit, enzyme immunoassay (EIA)",
54879,"Beta-2-glycoprotein I antibody IVD, kit, enzyme immunoassay (EIA)",
54886,"Centromere antibody IVD, kit, enzyme immunoassay (EIA)",
55028,"Liver-kidney microsome 1 antibody (anti-LKM1) IVD, kit, enzyme immunoassay (EIA)",
55168,"Soluble liver antigen/liver pancreas (SLA/LP) antibody IVD, kit, enzyme immunoassay (EIA)",
64708,"Coated femoral stem prosthesis, one-piece",
36259,"Shoulder glenoid fossa prosthesis, prefabricated",
58784,"Humeral head prosthesis trial, reusable",
60512,Shoulder humeral body prosthesis,
48091,Reverse shoulder prosthesis base plate,
60936,"Humeral stem prosthesis trial, reusable",
48068,"Uncoated unicondylar knee tibia prosthesis, metallic",
35670,Total shoulder prosthesis,
48093,Reverse shoulder prosthesis head,
60931,Reverse shoulder head prosthesis trial,
48088,Stem-fixed metallic humeral head prosthesis,
33711,Total reverse shoulder prosthesis,
61006,Humeral stem extension prosthesis,
34197,Uncoated shoulder humeral stem prosthesis,
63998,Implantable orthopaedic/craniofacial device connection screw,
55833,"Press-fit hip femur prosthesis, modular",
61559,Femur/tibia shaft prosthesis,
61560,"Sleeve femoral/tibial extension, uncoated",
62865,Knee femur stem/sleeve connector,
64151,Knee tibia prosthesis plug,
64715,"External lower-limb prosthesis suspensory component, non-powered",
14361,Neonatal intensive-care ventilator,
61655,"In-line CPAP set, non-nebulizing",
44977,"Medical equipment handle cover, single-use",
36849,"Breathing circuit gas-flow sensor, reusable",
10415,"Bed blanket, reusable",
36028,"Anaesthetic agent gas monitor, multiple",
36232,Wheelchair tyre,
12893,"Oxygen administration tent, adult",
31315,Anaesthesia workstation yoke assembly,
64085,"Non-ISO80369-standardized small-bore linear connector, reusable",
42414,"Carbon dioxide absorber, single-use",
31286,"Breathing circuit condensate trap, reusable",
37972,Infant incubator cover,
62762,"Rigid non-bladed intubation laryngoscope, video",
18101,Physician-practice-management information system,
63329,"Flexible video oesophagoscope, single-use",
36654,Rigid optical ureteroscope,
36626,"Flexible video choledochoscope, reusable",
32019,Flexible video cystourethroscope,
37181,Flexible fibreoptic intracranial/spinal endoscope,
62456,"Arthroscopic access cannula seal, single-use",
63425,Rigid video intracranial/spinal endoscope,
46716,"Biliary/urinary stone retrieval basket, reusable",
36131,"Endotracheal tube introducer, reusable",
63242,"Haematological concentrate/haemostatic agent applicator cannula, endoscopic, reusable",
37462,"Body aspiration needle, reusable",
62458,"Arthroscopic access cannula, reusable",
36302,Laparoscopic mechanical-distention system,
60491,"Surgical microscope video camera, sterilizable",
17595,Intubation teeth protector,
44110,"Joint laxity analyser, battery-powered",
46483,Surgical plume evacuation system tube,
61409,"Optical surgical navigation device tracking system workstation, mobile",
66034,Endoscope cleaning brush access adaptor,
34099,"In-line backflow valve, single-use",
32036,"Headband, reusable",
42548,"In-line backflow valve, reusable",
61408,"Optical surgical navigation device tracking system workstation, stationary",
57823,Surgical irrigation/aspiration handpiece control valve,
67260,"Laparoscopic access cannula seal reducer, reusable",
16859,Dissection board,
58981,Salivary stone retrieval basket,
35830,"Salivary gland dilator, reusable",
41589,ENT shaver system,
58936,Sialendoscope,
60446,Salivary gland balloon catheter,
67279,Laparoscopic access cannula instrument guide funnel,
33202,"Bronchoscopic biopsy curette, rigid",
62857,"Pleuroscopic/mediastinoscopic access cannula, reusable",
37143,"Bladder evacuator, reusable",
35416,Oesophageal varices haemostatic tube,
32287,Surgical camera lens,
11313,Dressing jar,
46449,"Salivary gland dilator, single-use",
64146,Surgical instrument assist arm system structural component,
37846,"Sharp surgical instrument counting tray/pad, reusable",
11177,Skin abrasion unit,
48025,"Orthopaedic bone-fragment manipulator, reusable",
44983,"Manual surgical saw blade, rigid",
41605,"Ureteral transilluminator, reusable",
46773,Fibreoptic retractor handle,
35411,External nasal splint,
45230,Silicone-block tissue reconstructive material,
15652,Loupe,
37056,Body fluid tensiometer,
60654,Neovaginoplasty tensioning device,
67280,Endoscope sheath exchange guide,
51084,"Polymeric vaginal stent, non-bioabsorbable",
62460,Arthroscopic sleeve-seal connector,
65261,"Pneumatic lithotripsy system probe, urinary",
34231,"Electromechanical lithotripsy system, intracorporeal",
13839,"Urological catheter stylet, transurethral",
11262,"Rectal dilator, reusable",
56638,"Collection syringe adaptor, reusable",
32021,"Suprapubic catheter introducer, reusable",
45085,ENT diagnostic set,
12144,Hysteroscopic insufflator,
48168,Insufflation gas conditioning system,
31939,Audiometric-evaluation noise system,
37883,General positive-pressure manual hand inflator,
36708,Rigid optical pharyngoscope,
32719,Diagnostic ophthalmic prism,
32435,"Haemoglobin analyser IVD, point-of-care",
55874,"Total haemoglobin (totHb) IVD, control",
55872,"Total haemoglobin (totHb) IVD, kit, spectrophotometry",
42839,Capsular tension ring,
52002,"Aspergillus fumigatus immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
47356,"Multiple faecal parasite antigen IVD, kit, enzyme immunoassay (EIA)",
49301,"Measles virus immunoglobulin A (IgA)/IgG/IgM antibody IVD, kit, enzyme immunoassay (EIA)",
55579,"Cotinine (nicotine metabolite) IVD, kit, enzyme immunoassay (EIA)",
52133,"Ascaris lumbricoides immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
51093,"Multiple Leptospira species immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
61252,"Multiple thyroid marker IVD, kit, enzyme immunoassay (EIA)",
65196,General specimen collection kit,
51079,"Legionella pneumophila immunoglobulin A (IgA)/IgG/IgM antibody IVD, control",
54336,"Prolactin IVD, kit, enzyme immunoassay (EIA)",
61973,"Free estriol (oestriol) IVD, kit, chemiluminescent immunoassay",
51285,"Multiple Rickettsia species (spotted fever group) immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
54383,"Thyroid stimulating hormone (TSH) IVD, kit, enzyme immunoassay (EIA)",
54395,"Multiple thyroid hormone uptake (T-uptake) IVD, kit, radioimmunoassay",
51350,"Coxiella burnetii immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
53928,"Beta-2-microglobulin IVD, kit, enzyme immunoassay (EIA)",
54136,"Dehydroepiandrosterone (DHEA) IVD, kit, radioimmunoassay",
51830,"Ureaplasma urealyticum immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
62995,"Mycoplasma hominis immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
53971,"Retinol binding protein IVD, kit, nephelometry/turbidimetry",
54412,"Free thyroxine (FT4) IVD, kit, enzyme immunoassay (EIA)",
54318,"Pregnenolone IVD, kit, chemiluminescent immunoassay",
65489,"Corticosterone IVD, kit, enzyme immunoassay (EIA)",
55209,"Multiple thyroid antibody IVD, kit, enzyme immunoassay (EIA)",
54916,"Glutamic acid decarboxylase antibody (anti-GAD) IVD, kit, enzyme immunoassay (EIA)",
53953,"Myoglobin IVD, kit, enzyme immunoassay (EIA)",
58768,"C-reactive protein (CRP) IVD, kit, fluorescent immunoassay",
53476,"Microalbumin IVD, kit, spectrophotometry",
52459,"Trichinella spiralis immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
49338,"Mumps virus immunoglobulin A (IgA)/IgG/IgM antibody IVD, kit, enzyme immunoassay (EIA)",
54085,"Calcitonin IVD, kit, enzyme immunoassay (EIA)",
54056,"Adrenocorticotropic hormone (ACTH) IVD, kit, enzyme immunoassay (EIA)",
54150,"Erythropoietin (EPO) IVD, reagent",
54279,"Parathyroid hormone (PTH) IVD, kit, enzyme immunoassay (EIA)",
54981,"Insulin antibody IVD, kit, enzyme immunoassay (EIA)",
65642,"Lactoferrin anti-neutrophil cytoplasmic antibody IVD, kit, enzyme immunoassay (EIA)",
52210,"Echinococcus granulosus immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
52162,"Cryptosporidium species antigen IVD, kit, enzyme immunoassay (EIA)",
52056,"Candida albicans immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
49853,"Adenovirus antigen IVD, kit, enzyme immunoassay (EIA)",
63778,"Thyroid stimulating hormone receptor (TSHR) antibody IVD, kit, enzyme immunoassay (EIA)",
63913,"Varicella-zoster virus (VZV) immunoglobulin G (IgG) antibody avidity index IVD, kit, enzyme immunoassay (EIA)",
49673,"Epstein-Barr virus (EBV) VCA immunoglobulin G (IgG) antibody avidity index IVD, kit, enzyme immunoassay (EIA)",
55062,"Multiple anti-neutrophil cytoplasmic antibody (ANCA) IVD, kit, enzyme immunoassay (EIA)",
50977,"Haemophilus influenzae culture isolate antigen IVD, kit, enzyme immunoassay (EIA)",
65493,"Transforming growth factor beta protein IVD, kit, enzyme immunoassay (EIA)",
53781,"Allergen-specific immunoglobulin E (IgE) antibody IVD, kit, enzyme immunoassay (EIA)",
44979,Surgical plume evacuation system filter,
35897,"Pin-indexed adaptor, single-use",
58084,Diaphysis prosthesis,
40352,"Subtalar implant, non-bioabsorbable",
33696,Partial metatarsophalangeal joint prosthesis,
46308,"Epidural/intrathecal anaesthesia set, non-medicated",
61546,Nerve-locating anaesthesia needle,
45342,"Laparoscopic access cannula anchor, single-use",
44794,Surgical balloon dissector,
34842,"Epidural anaesthesia set, non-medicated",
46328,Simple pneumoperitoneum needle,
16858,Catheter injection port,
64374,Epidural anaesthesia stand-alone catheter,
64326,"Biopsy gun handpiece, mechanical",
36136,Haemostatic knife,
61722,Nerve-block injection manometer,
63606,Luer/epidural catheter linear connector,
63170,Posterior pelvic nail,
66365,Bone screw fixation sleeve,
58733,Sacroiliac joint intra-articular arthrodesis implant,
61911,"Epidural anaesthesia set, medicated",
63614,Luer-formatted protective cap,
64347,"Peripheral anaesthesia catheter set, medicated",
58927,"Orthopaedic prosthesis implantation positioning instrument, single-use",
64468,NRFit/non-ISO80369-standardized linear connector,
32098,Laparotomy ring,
36269,"Surgical irrigation/aspiration cannula, illuminating, reusable",
16367,Dental amalgam,
45025,"Catgut suture, chromic",
35824,Closed-wound drainage kit,
48060,Descending thoracic aorta endovascular stent-graft,
43521,Bare-metal aortic stent,
62203,Haemodialysis water purification system washer-disinfector (thermal),
59036,Tissue expander injection port,
64996,Luer-formatted bag access spike,
58130,"Haemodialysis system, institutional",
35390,Irrigation syringe,
13898,"Catgut suture, plain",
64346,"Peripheral anaesthesia single-administration set, medicated",
10575,Lacrimal procedural cannula,
59522,"Wound hydrogel dressing, antimicrobial",
58779,Dermal surgical adhesive/sealant applicator,
33403,Pleurocentesis/paracentesis kit,
61440,Intracerebral trocar blade,
61230,Metal-polymer composite spinal interbody fusion cage,
33400,Mastoid gauge,
35802,Otologic clamp,
62701,"Ophthalmic needle, reusable",
39987,"Nasal depth gauge, reusable",
13643,"Urethral sound, reusable",
47022,"Neurosurgical curette, single-use",
42727,Positive-pressure intravenous line needleless valve-connector,
38830,Wire-extracting pliers,
15896,General-purpose casework,
32881,Wire twister,
37997,"Nylon suture, non-bioabsorbable, multifilament",
18033,Surgical mist irrigation tip,
46542,Elastomeric infusion pump system,
42743,Negative-pressure intravenous line needleless valve-connector,
64998,Double-ended bag access spike,
16627,"Medication transfer needle, non-filtering/non-vented",
10747,"Cardiac septostomy catheter, balloon",
44865,"Vena cava filter, permanent",
43077,Coronary sinus venogram catheter,
64349,"Intrathecal anaesthesia set, medicated",
47731,Procedural medication labelling set,
62850,Wound drainage bag,
36257,Peripherally-inserted central venous catheter,
34905,"Cardiopulmonary bypass/extracorporeal membrane oxygenation cannula, drainage",
59523,Antimicrobial wound irrigation solution,
35387,Anaesthesia Luer syringe,
35849,Haemodialysis concentrate,
35913,Device-irrigation sterile saline solution,
11255,Mitral valve dilator,
15808,Evacuated intravenous fluid container,
56636,Syringe lock,
64997,Non-ISO80369 formatted bag access spike,
60538,"Luer/Luer linear connector, single-use",
32172,Intravenous line stopcock,
44096,"Laparoscopic surgical procedure kit, non-medicated, single-use",
16787,"Skin staple remover, reusable",
13895,Operative-site suture holder,
32841,Mobile-bearing total knee prosthesis,
17245,"Polyester suture, non-bioabsorbable, monofilament",
47860,Surgical air pipeline regulator,
48155,Dura mater biomatrix implant,
62044,Sharp surgical instrument retrieval magnet,
62685,Heart valve prosthesis repositioning tool,
36082,Medical/surgical string,
31744,"Cardiovascular patch, synthetic",
61494,Vascular port/catheter,
45401,"Polyester suture, bioabsorbable, multifilament, antimicrobial",
60463,Carbon dioxide gas cartridge,
15971,"Metallic suture, monofilament",
48165,Lumbar total intervertebral disc prosthesis,
61159,Peritoneal/atrial cerebrospinal fluid catheter,
42750,Neutral-pressure intravenous line needleless valve-connector,
64348,"Epidural/intrathecal anaesthesia set, medicated",
32144,Haemodialysis system dialyser holder,
35157,Haemorrhoid ligator,
62757,"Open-surgery blood vessel sizer, reusable",
44493,Vascular-grafting anastomosis system,
63714,Surgical microscope filter,
42339,Dental root separator,
10535,Medicine cabinet,
13692,"Sponge bowl, reusable",
45416,Muscle biopsy clamp,
46486,Gastro-urological director,
32313,"Skin marking pen, reusable",
48024,"Orthopaedic bone-fragment manipulator, single-use",
56640,"Orthopaedic implant-instrument extension adaptor, single-use",
46392,General/plastic surgery bur,
10520,"Cranial bur, reusable",
38143,General skin wound clip,
35317,Rib rongeur,
47748,"Orthopaedic fixation plate bending insert, reusable",
35289,"Skin-coring punch, reusable",
35696,Dental amalgam carrier,
45737,Brain knife,
40633,Hand traction plate,
36645,Flexible fibreoptic laryngoscope,
42050,"Finger protector, reusable",
33432,ENT mobilizer,
44808,Maxillofacial bone wire/bar,
46549,Eye spud/needle,
46951,"Scalp clip applier, reusable",
44987,"Manual surgical saw, flexible",
35135,Dura mater knife,
46870,Intrauterine scoop,
10876,"Umbilical cord clamp, reusable",
46908,Gastro-urological scoop,
42943,"Nail splitting forceps, reusable",
57817,Comedo expressor,
35140,Cast/plaster knife,
31729,"Intraluminal artery stripper, reusable",
36606,Fluoroscopy/angiography table top,
65157,Operating table mattress extension pad,
61132,Radiological headrest,
42558,Electromechanical operating table base,
62619,Surgical linen/cushion set,
63229,Operator armrest,
45433,"Assisted reproduction needle, single-use",
35482,Aerobic laboratory incubator,
32110,"Haemodialysis dialysate tubing, single-use",
46372,Scrotal support,
45084,Ophthalmic/otologic diagnostic set,
35504,Blood pressure transducer holder,
16158,Mercury manual sphygmomanometer,
58741,Microbe-binding hydrophobic dressing,
44785,Sequential venous compression system inflator,
63401,Electrosurgical return lead,
32083,"Nephroscopic surgical procedure kit, non-medicated, reusable",
65798,Hard-tissue ultrasonic surgical system holder/tip guide,
32015,Cystoscopic rongeur,
47440,"Suprapubic needle, reusable",
47715,Orthopaedic fixation plate tensioner,
61929,Orthopaedic implant aiming/guiding block attachment tool,
10904,Surgical instrument clip,
44756,"Extra-gynaecological surgical mesh, composite-polymer",
59676,"Pelvic organ prolapse surgical mesh, composite-polymer",
36313,Continuous passive motion joint exerciser,
66037,Standing balance frame,
10385,Bicycle exerciser,
47516,Treadmill/elliptical gait rehabilitation system,
61123,Ventriculo-peritoneal/atrial shunt,
61376,"Intracerebral infusion/drainage catheter, long-term",
44856,Cerebrospinal fluid shunt valve programmer,
35965,Cerebrospinal fluid shunt valve,
61523,Lumboperitoneal shunt,
61375,Cranial port/reservoir,
61111,Intracranial catheter holder,
46800,"Subcutaneous tunneller, reusable",
47515,Cerebrospinal fluid shunt connector,
58740,"Dental/maxillofacial soft-tissue biomatrix implant, animal-derived",
45618,Telemetric sphygmomanometer,
34857,Transcervical artificial larynx,
63348,"Non-evacuated urine specimen container IVD, preservative",
66068,Test tube/reservoir cap IVD,
37563,"Non-evacuated blood collection tube IVD, no additive",
63337,Pipette tip IVD,
58155,"Capillary blood transfer tube IVD, heparin",
58154,"Capillary blood transfer tube IVD, EDTA",
58145,"Non-evacuated blood collection tube IVD, anticoagulant/separator",
57917,"24-hour urine specimen container IVD, preservative",
57892,"Capillary blood collection tube IVD, K2EDTA",
57904,"Non-evacuated blood collection tube IVD, anticoagulant/antiglycolytic",
58138,"Non-evacuated blood collection tube IVD, clot activator/separator",
35770,"Capillary blood collection tube IVD, no additive",
58140,"Non-evacuated blood collection tube IVD, clot activator",
58151,"Evacuated urine specimen container IVD, preservative",
37851,Blood tube stripper,
58158,"Evacuated urine specimen container IVD, no additive",
58157,"Urine transfer IVD, non-sterile",
55974,Non-evacuated erythrocyte sedimentation rate (ESR) tube IVD,
37558,Evacuated erythrocyte sedimentation rate (ESR) tube IVD,
58153,"Capillary blood transfer tube IVD, sodium fluoride",
60210,Blood donor bag segment sampling IVD,
16384,Blood tube mixer IVD,
43651,General specimen receptacle transport container,
58147,Blood collection tube spike syringe adaptor,
58170,"Erythrocyte sedimentation rate (ESR) rack IVD, scaled measure",
63765,Assay container liner IVD,
13904,"Metallic suture, multifilament",
58044,"Dura mater graft, synthetic",
46930,"Bone wax, natural",
47886,Surgical power tool irrigation-control device,
32259,Endoscope cine camera,
14367,Vessel depressor,
32790,"Nasal snare, single-use",
66887,"Sterilization container filter, reusable",
45008,Dental matrix band tensioner,
37458,"Scalp haemostasis clip, single-use",
33651,Manual goniometer,
46348,"Bone marrow biopsy needle, reprocessed",
34959,"Scalp haemostasis clip, reusable",
47924,Skin graft carrier,
13614,Skin graft mesher,
14105,Static powered traction system,
35615,"Surgical staple loading unit, non-cutting",
59586,"Inherited thrombophilia IVD, kit, nucleic acid technique (NAT)",
58952,"Coagulation factor II (prothrombin) mutation IVD, kit, nucleic acid technique (NAT)",
31715,Cardiopulmonary bypass system blood gas sensor,
35071,Blood transfusion filter,
11973,"Cardiopulmonary bypass system heat exchanger, reusable",
35219,"Respiratory oxygen monitor, line-powered",
61438,"Cardiac pulse generator reader, home-use",
60910,Coronary venous pacing lead,
46226,Vein pick,
46223,Pacing/defibrillation lead setscrew,
62919,Vascular catheter stylet,
36106,"Implantable pacemaker analyser, intraoperative",
35822,"External pacemaker, transcutaneous pacing",
15624,Tracheostomy tube dressing,
62628,Artificial airway washing/disinfection jar,
34883,"Airway device cleaning utensil, noninvasive, reusable",
47119,Tracheostomy tube decannulation cap,
36071,Tracheostomy tube speech valve,
57897,Tracheostomy tube lubricant,
62966,Artificial airway cuff inflation tubing,
67419,"Tracheostoma device adaptor, single-use",
14099,"Tracheostomy kit, single-use",
63237,Foam bed mattress,
41613,Assistive automobile child safety seat,
38453,Portable computer,
46334,Penile ring,
41654,Dishwasher detergent,
31057,Basic toilet seat,
34867,Bedpan,
40516,"Multi-purpose warming cabinet, stationary",
13459,Blood weighing scale,
65349,Open surgical site internal light,
13907,"Polyolefin/fluoropolymer suture, multifilament",
47914,"Aorta punch, single-use",
13702,Neurosurgical sponge,
44706,Inhalation therapy sterile water,
44746,"Inhalation therapy saline solution, isotonic",
44705,"Inhalation-therapy adaptor, reusable",
45110,"Oxygen quick-connect coupling, male",
61834,Breathing circuit gas-sampling/monitoring set,
60658,Respiratory gas thermometer,
12554,"Aerosol tent, adult",
35203,Oxygen administration nasal catheter,
35174,Partial-rebreathing oxygen face mask,
42084,"Endotracheal tube guide, single-use",
34906,Cardiac compression board,
60886,"Dental material cartridge-plunging applicator, two-component, pneumatic",
43437,"Surgical capillary wound drain, luminal, synthetic polymer",
44971,General-purpose surgical sponge,
61167,Nebulizing adaptor,
61166,"Inhalation-therapy adaptor, single-use",
34912,Barium enema catheter,
42433,"Intermittent urethral drainage catheter, non-antimicrobial, reusable",
12292,Laryngectomy tube,
36064,Laser-resistant endotracheal tube,
63526,Shoulder revision prosthesis trial,
60932,Shoulder glenoid fossa prosthesis trial,
64152,Knee tibia stem prosthesis,
60927,Glenoid orthopaedic reamer,
60511,Reverse shoulder prosthesis body,
66934,"Orthopaedic intraoperative positioning pin, reusable",
48065,Coated unicondylar knee tibia prosthesis,
34209,Coated unicondylar knee femur prosthesis,
33178,Revision uncoated hip femur prosthesis,
33666,Uncoated knee tibia/insert prosthesis,
34938,Orthopaedic chisel blade,
61561,"Body femoral/tibial extension stem, uncoated",
48071,Assistive dynamic arm support system,
61780,Acetabular augmentation implant,
39702,Coated shoulder humeral stem prosthesis,
48092,Polyethylene reverse shoulder prosthesis cup,
61002,Humeral head spacer,
64363,"Assistive gripping/twisting tool, reusable",
16628,"Medication transfer needle, vented",
40468,Orthodontic face bow,
31757,Orthodontic extraoral headgear,
55772,"Organic solvent metabolite IVD, kit, liquid chromatography",
11460,Electroretinograph electrode,
16196,"Dental material cartridge-plunging applicator, single-component",
45294,Dental restorative material varnish,
33515,Cosmetic silicone-liquid tissue reconstructive material,
63591,Dental acrylic resin,
43783,Earmould impression kit,
63997,Orthodontic appliance positioning tray,
35858,Dental casting noble alloy,
47967,"Bone matrix implant, composite",
53143,"Pancreatic elastase (PE) IVD, calibrator",
52944,"Angiotensin converting enzyme (ACE) IVD, kit, spectrophotometry",
54893,"Non-specific circulating immune complex (CIC) IVD, kit, enzyme immunoassay (EIA)",
53144,"Pancreatic elastase (PE) IVD, control",
53626,"Calprotectin IVD, control",
53625,"Calprotectin IVD, calibrator",
53624,"Calprotectin IVD, kit, enzyme immunoassay (EIA)",
61352,"Faecal specimen collection kit IVD, home-use",
50164,"Parvovirus B19 immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",
50157,"Parvovirus B19 immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
38593,"Custom-made dental crown, metal/ceramic",
38781,Dental prosthesis veneer resin,
38645,"Dental veneer, professional",
37542,"Dental bridge, polymer",
17610,"Denture reliner, soft, professional",
34799,Composite dental impression material,
34807,Wax dental impression material,
16703,Ethoxy benzoic acid dental cement,
35863,Alginate dental impression material,
38780,Dental brazing alloy,
58796,"Surgical depth gauge, single-use",
45920,"Tracheostomy tube cannula, reusable",
37246,"Patient monitoring system module, nerve location",
46531,Paper/plastic sheet guillotine,
42672,Polymeric laryngeal stent,
35458,Trachea prosthesis,
43684,"Polymeric oesophageal stent, non-bioabsorbable",
33906,Tracheotome,
33519,Suture retention device,
46977,"Polymeric tracheal/bronchial stent, non-bioabsorbable",
32545,Cortical electrode,
63613,Invasive blood pressure monitoring damping device,
52898,"Sodium (Na+) IVD, control",
31799,Orthodontic appliance dimension gauge,
53487,"Mucopolysaccharide fraction IVD, kit, liquid chromatography",
31750,Orthodontic bracket adhesive,
45251,Orthodontic appliance relief material,
60718,Hard-tissue ultrasonic surgical system handpiece tip,
33109,"Mobile intraoral dental x-ray system, digital",
40999,"Mobile intraoral dental x-ray system, analogue",
44262,"Stationary panoramic dental x-ray system, analogue",
34816,Dental laboratory bur,
63358,"Dental abrasive strip, reusable",
31868,Dental laboratory mandrel,
45123,Endodontic stopper,
43311,Pin/post dental drill bit,
16701,Dental restoration retention pin kit,
64015,"Dental-professional prophylaxis brush, single-use",
31815,Dental cotton roll,
38260,"Surgical cap, reusable",
45007,"Dental wedge, single-use",
62764,Dental matrix band kit,
44786,Dental reinforcing fibre,
60340,Dental diode laser system,
64142,"Capillary patient thermometer, gallium-alloy",
61898,"Theophylline therapeutic drug monitoring IVD, kit, nephelometry/turbidimetry",
61035,"Vancomycin therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",
61897,"Phenytoin therapeutic drug monitoring IVD, kit, nephelometry/turbidimetry",
55525,"Benzodiazepine group IVD, kit, enzyme immunoassay (EIA)",
55414,"Phenobarbital therapeutic drug monitoring IVD, kit, fluorescent immunoassay",
55351,"Procainamide therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",
41998,"Hepatitis B virus surface total antibody IVD, control",
61011,"Quinidine therapeutic drug monitoring IVD, kit, nephelometry/turbidimetry",
55495,"Amphetamine-specific IVD, reagent",
61041,"Tobramycin therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",
55348,"N-acetylprocainamide therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",
62034,"Methaqualone IVD, kit, chemiluminescent immunoassay",
62032,"Propoxyphene IVD, kit, chemiluminescent immunoassay",
42645,"Phencyclidine (PCP) IVD, kit, chemiluminescent immunoassay",
42661,"Barbiturate IVD, kit, chemiluminescent immunoassay",
55254,"Amikacin therapeutic drug monitoring IVD, kit, fluorescent immunoassay",
43641,"Cannabinoid/cannabinoid metabolite IVD, kit, chemiluminescent immunoassay",
42679,"Opiate/opiate metabolite IVD, kit, chemiluminescent immunoassay",
42639,"Methadone IVD, kit, chemiluminescent immunoassay",
55438,"Cyclosporin A/cyclosporine therapeutic drug monitoring IVD, kit, fluorescent immunoassay",
55450,"Mycophenolate therapeutic drug monitoring IVD, kit, enzyme immunoassay (EIA)",
45778,"Acetaminophen IVD, calibrator",
38182,"Free (unbound) prostate specific antigen (fPSA) IVD, control",
55343,"Lidocaine therapeutic drug monitoring IVD, reagent",
55326,"Digoxin therapeutic drug monitoring IVD, kit, chemiluminescent assay",
55680,"Lysergic acid diethylamide (LSD)/LSD metabolite IVD, control",
